	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
255	200.0	s	-200.0																	2.0	0.0	2.0	0.0	7.0	2.0	30.0	2.0																													s	1.0	0.38417196273800003	None	0.0	4.0	diamondwhite.gif	go																								3.84	0.514188051224	0.0009059906005860001	0.38417196273800003	1.0	s	1028.28089499																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
256	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	7.0	3.0	31.0	3.0																													a	1.0	0.38435292244	None	0.0	4.0	diamondwhite.gif	go																								4.21	0.514251947403	0.0008749961853029999	0.38435292244	1.0	a	1031.28421807																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
257	200.0	w	200.0																	2.0	0.0	2.0	0.0	8.0	0.0	32.0	0.0																													w	1.0	0.417390823364	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.0	0.514292955399	0.000869989395142	0.417390823364	1.0	w	1034.28733897																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
258	-200.0	q	200.0																	2.0	0.0	2.0	0.0	8.0	1.0	33.0	1.0																													q	1.0	0.467422008514	None	0.0	2.0	lineyellow.gif	go																								1.86	0.514405965805	0.0008740425109860002	0.467422008514	1.0	q	1037.29058099																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
259	200.0	w	200.0																	2.0	0.0	2.0	0.0	8.0	2.0	34.0	0.0																													w	1.0	0.40102314949	None	0.0	1.0	invertedtrianglegreen.gif	stop																								1.22	0.5143430233	0.0008840560913089999	0.40102314949	1.0	w	1040.29398108																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
260	200.0	w	200.0																	2.0	0.0	2.0	0.0	8.0	3.0	35.0	0.0																													w	1.0	0.351012945175	None	0.0	1.0	invertedtrianglegreen.gif	stop																								1.22	0.514400959015	0.000907897949219	0.351012945175	1.0	w	1043.29782701																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
261	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	0.0	36.0	1.0																													q	1.0	0.33371210098299997	None	0.0	0.5	crosscyan.gif	stop																								0.48	0.5139210224149999	0.000974893569946	0.33371210098299997	1.0	q	1046.30106902																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
262	200.0	s	-200.0																	2.0	0.0	2.0	0.0	9.0	1.0	37.0	2.0																													s	1.0	0.35044097900399995	None	0.0	0.5	crosscyan.gif	stop																								0.6	0.5144519805910001	0.000927209854126	0.35044097900399995	1.0	s	1049.30454898																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
263	-200.0	q	200.0																	2.0	0.0	2.0	0.0	9.0	2.0	38.0	1.0																													q	1.0	0.33441901206999997	None	0.0	0.5	crosscyan.gif	stop																								0.0	0.514010906219	0.0008831024169919999	0.33441901206999997	1.0	q	1052.30746818																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
264	200.0	w	200.0																	2.0	0.0	2.0	0.0	9.0	3.0	39.0	0.0																													w	1.0	0.36800098419200006	None	0.0	0.5	crosscyan.gif	stop																								0.4	0.514083862305	0.000917911529541	0.36800098419200006	1.0	w	1055.31079006																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
265	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	10.0	0.0	40.0	3.0																													a	1.0	0.45096302032499996	None	0.0	4.0	trianglegray.gif	stop																								4.07	0.514115095139	0.000946044921875	0.45096302032499996	1.0	a	1058.31433511																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
266	200.0	w	200.0																	2.0	0.0	2.0	0.0	10.0	1.0	41.0	0.0																													w	1.0	0.40119099617	None	0.0	0.5	crosscyan.gif	stop																								0.28	0.514227867126	0.0008769035339360002	0.40119099617	1.0	w	1061.3178041																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
267	200.0	s	-200.0																	2.0	0.0	2.0	0.0	10.0	2.0	42.0	2.0																													s	1.0	0.383911132812	None	0.0	4.0	diamondwhite.gif	go																								3.98	0.514126062393	0.0009431838989260002	0.383911132812	1.0	s	1064.32112813																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
268	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	10.0	3.0	43.0	3.0																													a	1.0	0.401090145111	None	0.0	0.5	squaremagenta.gif	go																								0.61	0.514146089554	0.000865936279297	0.401090145111	1.0	a	1067.32420802																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
269	200.0	s	-200.0																	2.0	0.0	2.0	0.0	11.0	0.0	44.0	2.0																													s	1.0	0.384270906448	None	0.0	0.5	crosscyan.gif	stop																								0.66	0.514197826385	0.0008909702301030001	0.384270906448	1.0	s	1070.32795715																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
270	200.0	s	-200.0																	2.0	0.0	2.0	0.0	11.0	1.0	45.0	2.0																													s	1.0	0.417643070221	None	0.0	1.0	circleblue.gif	go																								1.25	0.513778924942	0.000888824462891	0.417643070221	1.0	s	1073.33116603																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
271	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	11.0	2.0	46.0	3.0																													a	1.0	0.367545127869	None	0.0	1.0	circleblue.gif	go																								0.94	0.5140600204469999	0.0008728504180910001	0.367545127869	1.0	a	1076.33439612																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
272	-200.0	q	200.0																	2.0	0.0	2.0	0.0	11.0	3.0	47.0	1.0																													q	1.0	0.367501974106	None	0.0	0.5	crosscyan.gif	stop																								0.61	0.514261960983	0.0008709430694580001	0.367501974106	1.0	q	1079.33792806																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
273	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	0.0	48.0	1.0																													q	1.0	0.41721916198700004	None	0.0	4.0	trianglegray.gif	stop																								4.05	0.514133930206	0.0008831024169919999	0.41721916198700004	1.0	q	1082.34114599																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
274	200.0	s	-200.0																	2.0	0.0	2.0	0.0	12.0	1.0	49.0	2.0																													s	1.0	0.334482908249	None	0.0	4.0	trianglegray.gif	stop																								3.88	0.51428103447	0.00104284286499	0.334482908249	1.0	s	1085.34432197																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
275	-200.0	q	200.0																	2.0	0.0	2.0	0.0	12.0	2.0	50.0	1.0																													q	1.0	0.36748194694499997	None	0.0	0.5	crosscyan.gif	stop																								0.74	0.514602184296	0.0008931159973139998	0.36748194694499997	1.0	q	1088.34820914																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
276	200.0	s	-200.0																	2.0	0.0	2.0	0.0	12.0	3.0	51.0	2.0																													s	1.0	0.38413095474200004	None	0.0	2.0	lineyellow.gif	go																								2.15	0.51388502121	0.0008840560913089999	0.38413095474200004	1.0	s	1091.35127401																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
277	-200.0	q	200.0																	2.0	0.0	2.0	0.0	13.0	0.0	52.0	1.0																													q	1.0	0.417405128479	None	0.0	4.0	trianglegray.gif	stop																								3.77	0.514197826385	0.0009379386901860002	0.417405128479	1.0	q	1094.35456014																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
278	200.0	s	-200.0																	2.0	0.0	2.0	0.0	13.0	1.0	53.0	2.0																													s	1.0	0.400635004044	None	0.0	4.0	trianglegray.gif	stop																								3.95	0.514283895493	0.000877857208252	0.400635004044	1.0	s	1097.35801911																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
279	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	13.0	2.0	54.0	3.0																													a	1.0	0.367465019226	None	0.0	1.0	circleblue.gif	go																								0.97	0.514183998108	0.000877141952515	0.367465019226	1.0	a	1100.36118507																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
280	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	13.0	3.0	55.0	3.0																													a	1.0	0.401570081711	None	0.0	2.0	lineyellow.gif	go																								2.18	0.513983011246	0.000907897949219	0.401570081711	1.0	a	1103.36443305																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
281	200.0	s	-200.0																	2.0	0.0	2.0	0.0	14.0	0.0	56.0	2.0																													s	1.0	0.40071606636	None	0.0	1.0	invertedtrianglegreen.gif	stop																								1.12	0.514698982239	0.000871181488037	0.40071606636	1.0	s	1106.3681890999999																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
282	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	14.0	1.0	57.0	3.0																													a	1.0	0.367708921432	None	0.0	4.0	trianglegray.gif	stop																								3.75	0.5140450000760001	0.000880002975464	0.367708921432	1.0	a	1109.37147307																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
283	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	14.0	2.0	58.0	3.0																													a	1.0	0.317453861237	None	0.0	4.0	diamondwhite.gif	go																								4.25	0.5138010978700001	0.0009450912475589999	0.317453861237	1.0	a	1112.37466812																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
284	-200.0	q	200.0																	2.0	0.0	2.0	0.0	14.0	3.0	59.0	1.0																													q	1.0	0.38467907905599996	None	0.0	0.5	crosscyan.gif	stop																								0.39	0.51429605484	0.000877141952515	0.38467907905599996	1.0	q	1115.37805605																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
285	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	15.0	0.0	60.0	3.0																													a	1.0	0.400825977325	None	0.0	2.0	lineyellow.gif	go																								2.03	0.514181137085	0.000900030136108	0.400825977325	1.0	a	1118.38193703																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
286	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	15.0	1.0	61.0	3.0																													a	1.0	0.367564916611	None	0.0	2.0	hexagonorange.gif	stop																								0.0	0.513494968414	0.0009059906005860001	0.367564916611	1.0	a	1121.38467908																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
287	200.0	s	-200.0																	2.0	0.0	2.0	0.0	15.0	2.0	62.0	2.0																													s	1.0	0.351221084595	None	0.0	4.0	trianglegray.gif	stop																								3.78	0.514518976212	0.0008740425109860002	0.351221084595	1.0	s	1124.38811398																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
288	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	15.0	3.0	63.0	3.0																													a	1.0	0.367115020752	None	0.0	4.0	trianglegray.gif	stop																								0.0	0.51461315155	0.0009069442749019998	0.367115020752	1.0	a	1127.39189696																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
289	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	16.0	0.0	64.0	3.0																													a	1.0	0.383867025375	None	0.0	4.0	trianglegray.gif	stop																								3.81	0.514018058777	0.0008959770202639998	0.383867025375	1.0	a	1130.39489198																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
290	-200.0	q	200.0																	2.0	0.0	2.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	0.367302894592	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.76	0.5142149925230001	0.0009541511535639998	0.367302894592	1.0	q	1133.39801311																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
291	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	16.0	2.0	66.0	3.0																													a	1.0	0.367712974548	None	0.0	0.5	crosscyan.gif	stop																								0.68	0.514460086823	0.0008869171142580001	0.367712974548	1.0	a	1136.40210319																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
292	200.0	s	-200.0																	2.0	0.0	2.0	0.0	16.0	3.0	67.0	2.0																													s	1.0	0.367717027664	None	0.0	4.0	trianglegray.gif	stop																								3.78	0.513736963272	0.0008740425109860002	0.367717027664	1.0	s	1139.40487814																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
293	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	17.0	0.0	68.0	3.0																													a	1.0	0.400764942169	None	0.0	2.0	hexagonorange.gif	stop																								2.06	0.514256000519	0.00111508369446	0.400764942169	1.0	a	1142.40808415																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
294	-200.0	q	200.0																	2.0	0.0	2.0	0.0	17.0	1.0	69.0	1.0																													q	1.0	0.384073019028	None	0.0	0.5	crosscyan.gif	stop																								0.67	0.51446890831	0.0009758472442630001	0.384073019028	1.0	q	1145.41159511																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
295	200.0	w	200.0																	2.0	0.0	2.0	0.0	17.0	2.0	70.0	0.0																													w	1.0	0.43444705009499995	None	0.0	4.0	trianglegray.gif	stop																								3.75	0.514292001724	0.0008759498596189999	0.43444705009499995	1.0	w	1148.41487813																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
296	200.0	w	200.0																	2.0	0.0	2.0	0.0	17.0	3.0	71.0	0.0																													w	1.0	0.367540121078	None	0.0	4.0	trianglegray.gif	stop																								4.09	0.514217853546	0.000917911529541	0.367540121078	1.0	w	1151.41813803																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
297	200.0	s	-200.0																	2.0	0.0	2.0	0.0	18.0	0.0	72.0	2.0																													s	1.0	0.38422298431400004	None	0.0	0.5	squaremagenta.gif	go																								0.0	0.514855146408	0.0008821487426760002	0.38422298431400004	1.0	s	1154.42178798																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
298	200.0	w	200.0																	2.0	0.0	2.0	0.0	18.0	1.0	73.0	0.0																													w	1.0	0.36751294136	None	0.0	4.0	diamondwhite.gif	go																								3.82	0.5141270160679999	0.0008769035339360002	0.36751294136	1.0	w	1157.42531013																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
299	-200.0	q	200.0																	2.0	0.0	2.0	0.0	18.0	2.0	74.0	1.0																													q	1.0	0.350531101227	None	0.0	4.0	diamondwhite.gif	go																								4.09	0.513870954514	0.000909805297852	0.350531101227	1.0	q	1160.4284450999999																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
300	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	18.0	3.0	75.0	3.0																													a	1.0	0.46736598014799996	None	0.0	1.0	circleblue.gif	go																								1.0	0.514442205429	0.00087308883667	0.46736598014799996	1.0	a	1163.43179512																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
301	-200.0	q	200.0																	2.0	0.0	2.0	0.0	19.0	0.0	76.0	1.0																													q	1.0	0.38412213325499994	None	0.0	1.0	circleblue.gif	go																								0.83	0.514060974121	0.0009379386901860002	0.38412213325499994	1.0	q	1166.43510509																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
302	200.0	s	-200.0																	2.0	0.0	2.0	0.0	19.0	1.0	77.0	2.0																													s	1.0	0.401154994965	None	0.0	0.5	crosscyan.gif	stop																								0.3	0.514148950577	0.0009369850158689999	0.401154994965	1.0	s	1169.43817806																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
303	200.0	s	-200.0																	2.0	0.0	2.0	0.0	19.0	2.0	78.0	2.0																													s	1.0	0.350707054138	None	0.0	2.0	hexagonorange.gif	stop																								1.79	0.5148091316219999	0.000885009765625	0.350707054138	1.0	s	1172.44180298																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
304	200.0	s	-200.0																	2.0	0.0	2.0	0.0	19.0	3.0	79.0	2.0																													s	1.0	0.350703954697	None	0.0	1.0	invertedtrianglegreen.gif	stop																								0.86	0.514283895493	0.0008978843688960001	0.350703954697	1.0	s	1175.44542003																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
305	200.0	s	-200.0																	2.0	0.0	2.0	0.0	20.0	0.0	80.0	2.0																													s	1.0	0.36747503280599997	None	0.0	0.5	squaremagenta.gif	go																								0.43	0.514007806778	0.000922918319702	0.36747503280599997	1.0	s	1178.44853997																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
306	-200.0	a	-200.0																	2.0	0.0	2.0	0.0	20.0	1.0	81.0	3.0																													a	1.0	0.384146928787	None	0.0	1.0	circleblue.gif	go																								1.11	0.514322042465	0.000877857208252	0.384146928787	1.0	a	1181.45181298																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
307	200.0	w	200.0																	2.0	0.0	2.0	0.0	20.0	2.0	82.0	0.0																													w	1.0	0.40098309516900005	None	0.0	0.5	squaremagenta.gif	go																								0.5	0.514341115952	0.00086498260498	0.40098309516900005	1.0	w	1184.45575404																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
308	-200.0	q	200.0																	2.0	0.0	2.0	0.0	20.0	3.0	83.0	1.0																													q	1.0	0.43447804451000005	None	0.0	1.0	invertedtrianglegreen.gif	stop																								1.19	0.513473033905	0.000988960266113	0.43447804451000005	1.0	q	1187.45858717																																		2015_Jun_25_1004	59.9351535495	LearningTask	1	20	
