	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	resp.rt	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 145
84	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	None	0.0		4.0	lineyellow.gif	stop								0.333927154541																								4.19	0.51432800293	0.0009241104125980002	0.333927154541	1.0	q	403.091876984																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
85	200.0	s	-200.0																	0.0	0.0	0.0	0.0	15.0	2.0	62.0	2.0																													s	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.334181070328																								0.48	0.51385307312	0.0009169578552250001	0.334181070328	1.0	s	406.094974995																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
86	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	3.0	63.0	1.0																													q	1.0	None	0.0		2.0	crossgray.gif	stop								0.334626913071																								2.03	0.514189958572	0.000964879989624	0.334626913071	1.0	q	409.098428011																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
87	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	16.0	0.0	64.0	3.0																													a	1.0	None	0.0		2.0	diamondgreen.gif	go								0.35082793235799997																								2.14	0.514205932617	0.0009400844573969999	0.350827932358	1.0	a	412.10217499699996																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
88	200.0	s	-200.0																	0.0	0.0	0.0	0.0	16.0	1.0	65.0	2.0																													s	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.38444209098800003																								0.67	0.513885974884	0.000890016555786	0.384442090988	1.0	s	415.105186939																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
89	200.0	s	-200.0																	0.0	0.0	0.0	0.0	16.0	2.0	66.0	2.0																													s	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.367490053177																								0.68	0.5142819881440001	0.0009047985076900001	0.367490053177	1.0	s	418.108765125																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
90	200.0	s	-200.0																	0.0	0.0	0.0	0.0	16.0	3.0	67.0	2.0																													s	1.0	None	0.0		4.0	circleblue.gif	go								0.367727041245																								3.75	0.514106988907	0.0009279251098630001	0.367727041245	1.0	s	421.11196398699997																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
91	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	0.0	68.0	3.0																													a	1.0	None	0.0		4.0	circleblue.gif	go								0.517874956131																								4.15	0.514050960541	0.000921964645386	0.517874956131	1.0	a	424.115517139																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
92	200.0	s	-200.0																	0.0	0.0	0.0	0.0	17.0	1.0	69.0	2.0																													s	1.0	None	0.0		4.0	lineyellow.gif	stop								0.433872938156																								4.14	0.5143339633940001	0.0011498928070099999	0.433872938156	1.0	s	427.119107962																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
93	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	2.0	70.0	3.0																													a	1.0	None	0.0		4.0	circleblue.gif	go								0.33414816856400004																								0.0	0.513918161392	0.000909090042114	0.350382804871	0.0	w	430.12203097300005	0.0	0.5155830383300001	0.00096607208252	0.334148168564	1.0	a	433.12589502300006																																	2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
94	200.0	w	200.0																	0.0	0.0	0.0	0.0	17.0	3.0	71.0	0.0																													w	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.38405203819300004																								0.32	0.513448953629	0.0009589195251460001	0.384052038193	1.0	w	436.128730059																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
95	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	0.0	72.0	3.0																													a	1.0	None	0.0		2.0	diamondgreen.gif	go								0.317555904388																								1.75	0.514250040054	0.000902891159058	0.317555904388	1.0	a	439.13199210199997																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
96	200.0	w	200.0																	0.0	0.0	0.0	0.0	18.0	1.0	73.0	0.0																													w	1.0	None	0.0		4.0	circleblue.gif	go								0.417588949203																								3.78	0.5148019790649999	0.0009100437164310001	0.417588949203	1.0	w	442.135302067																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
97	200.0	w	200.0																	0.0	0.0	0.0	0.0	18.0	2.0	74.0	0.0																													w	1.0	None	0.0		2.0	diamondgreen.gif	go								0.38387799263000005																								1.96	0.514670848846	0.0009489059448239998	0.38387799263	1.0	w	445.138996124																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
98	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	3.0	75.0	3.0																													a	1.0	None	0.0		2.0	crossgray.gif	stop								0.383994102478																								1.79	0.514127969742	0.0009601116180419999	0.383994102478	1.0	a	448.142265081																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
99	200.0	w	200.0																	0.0	0.0	0.0	0.0	19.0	0.0	76.0	0.0																													w	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.31728911399799997																								0.0	0.514295101166	0.0008931159973139998	0.317289113998	1.0	w	451.146105051																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
100	-200.0	q	200.0																	0.0	0.0	0.0	0.0	19.0	1.0	77.0	1.0																													q	1.0	None	0.0		2.0	diamondgreen.gif	go								0.351271152496																								0.0	0.513338088989	0.0009059906005860001	0.351144075394	0.0	a	454.149012089	2.06	0.515275001526	0.000993013381958	0.351271152496	1.0	q	457.152696133																																	2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
101	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	2.0	78.0	2.0																													s	1.0	None	0.0		4.0	circleblue.gif	go								0.40026593208300004																								4.1	0.514285087585	0.000900030136108	0.400265932083	1.0	s	460.15629196199995																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
102	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	3.0	79.0	2.0																													s	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.400944948196																								0.49	0.513734817505	0.000969886779785	0.400944948196	1.0	s	463.159269094																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
103	-200.0	q	200.0																	0.0	0.0	0.0	0.0	20.0	0.0	80.0	1.0																													q	1.0	None	0.0		4.0	lineyellow.gif	stop								0.334095001221																								4.09	0.514074087143	0.0009760856628420001	0.334095001221	1.0	q	466.162545919																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
104	200.0	w	200.0																	0.0	0.0	0.0	0.0	20.0	1.0	81.0	0.0																													w	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.33427810668900004																								0.0	0.5143339633940001	0.000908851623535	0.334278106689	1.0	w	469.16599202199995																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
105	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	20.0	2.0	82.0	3.0																													a	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.41768598556500003																								0.0	0.514032125473	0.00089693069458	0.434535980225	0.0	q	472.16937494300004	0.88	0.515433073044	0.00102019309998	0.417685985565	1.0	a	475.17257499699997																																	2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
106	-200.0	q	200.0																	0.0	0.0	0.0	0.0	20.0	3.0	83.0	1.0																													q	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.517525911331																								0.41	0.514502048492	0.000907897949219	0.517525911331	1.0	q	478.176073074																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
107	200.0	w	200.0																	0.0	0.0	0.0	0.0	21.0	0.0	84.0	0.0																													w	1.0	None	0.0		4.0	lineyellow.gif	stop								0.350677967072																								4.25	0.514327049255	0.000903844833374	0.350677967072	1.0	w	481.179435015																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
108	200.0	s	-200.0																	0.0	0.0	0.0	0.0	21.0	1.0	85.0	2.0																													s	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.46813511848399997																								0.31	0.514075040817	0.000942945480347	0.468135118484	1.0	s	484.182569981																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
109	-200.0	q	200.0																	0.0	0.0	0.0	0.0	21.0	2.0	86.0	1.0																													q	1.0	None	0.0		2.0	diamondgreen.gif	go								0.33456707000700003																								1.97	0.514400005341	0.0010008811950700002	0.334567070007	1.0	q	487.18680191																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
110	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	21.0	3.0	87.0	3.0																													a	1.0	None	0.0		1.0	triangleorange.gif	stop								0.434334039688																								1.14	0.513494968414	0.000903844833374	0.434334039688	1.0	a	490.189743042																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
111	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	22.0	0.0	88.0	3.0																													a	1.0	None	0.0		2.0	crossgray.gif	stop								0.41754388809199994																								1.81	0.5138750076290001	0.0009210109710689999	0.417543888092	1.0	a	493.19292092300003																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
112	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	22.0	1.0	89.0	3.0																													a	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.568037986755																								0.0	0.514241933823	0.000963926315308	0.568037986755	1.0	a	496.196097136																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
113	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	22.0	2.0	90.0	3.0																													a	1.0	None	0.0		2.0	crossgray.gif	stop								0.41783881187399996																								1.97	0.514532804489	0.000903844833374	0.417838811874	1.0	a	499.20023298300003																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
114	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	22.0	3.0	91.0	3.0																													a	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.500995874405																								0.45	0.5130879879	0.000888824462891	0.500995874405	1.0	a	502.203103065																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
115	-200.0	q	200.0																	0.0	0.0	0.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	None	0.0		1.0	invertedtrianglecyan.gif	go								0.6347260475159999																								0.0	0.51433801651	0.0009100437164310001	0.634726047516	1.0	q	505.206447124																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
116	200.0	s	-200.0																	0.0	0.0	0.0	0.0	23.0	1.0	93.0	2.0																													s	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.451137065887																								0.47	0.514168977737	0.000909090042114	0.451137065887	1.0	s	508.209950924																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
117	200.0	w	200.0																	0.0	0.0	0.0	0.0	23.0	2.0	94.0	0.0																													w	1.0	None	0.0		4.0	circleblue.gif	go								0.38416695594800004																								0.0	0.514266014099	0.0009331703186039999	0.384166955948	1.0	w	511.213272095																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
118	200.0	s	-200.0																	0.0	0.0	0.0	0.0	23.0	3.0	95.0	2.0																													s	1.0	None	0.0		4.0	circleblue.gif	go								0.500406980515																								0.0	0.514211893082	0.00137996673584	0.500406980515	1.0	s	514.21645999																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
119	-200.0	q	200.0																	0.0	0.0	0.0	0.0	24.0	0.0	96.0	1.0																													q	1.0	None	0.0		0.5	squaremagenta.gif	stop								0.450584888458																								0.4	0.51446890831	0.000902891159058	0.450584888458	1.0	q	517.21997714																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
120	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	None	0.0		0.5	hexagonwhite.gif	go								0.40143680572499996																								0.31	0.514280080795	0.000902891159058	0.401436805725	1.0	a	520.223233938																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
121	200.0	w	200.0																	0.0	0.0	0.0	0.0	24.0	2.0	98.0	0.0																													w	1.0	None	0.0		2.0	crossgray.gif	stop								0.40087890625																								2.03	0.51425409317	0.00106310844421	0.40087890625	1.0	w	523.2266020769999																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
122	-200.0	q	200.0																	0.0	0.0	0.0	0.0	24.0	3.0	99.0	1.0																													q	1.0	None	0.0		2.0	crossgray.gif	stop								0.401005029678																								0.0	0.5143349170679999	0.000909090042114	0.401005029678	1.0	q	526.229910135																																								2015_Jun_25_1032	59.7564325402	LearningTask	1	66	
