	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	feedbackResp.rt	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
488				z	0.0	-200.0																											1.0	0.0	1.0	0.0	12.0	1.0	25.0	0.0																																1850.55234599	go	circleorange.gif	go	0.5	z	1.0	0.517127037048	None	0.0	0.0009369850158689999	0.515199899673		1853.55519295																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
489				z	0.0	-200.0																											1.0	0.0	1.0	0.0	13.0	0.0	26.0	0.0																																1853.55566907	go	circleorange.gif	go	0.5	z	1.0	0.550894021988	None	0.0	0.0009319782257080001	0.515384912491		1856.55855989																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
490				m	0.0	200.0																											1.0	0.0	1.0	0.0	13.0	1.0	27.0	1.0																																1856.55904293	go	squareblue.gif	stop	2.0	m	1.0	0.48426198959399996	None	0.0	0.0009241104125980002	0.515202045441		1859.56156301																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
491				z	0.0	-200.0																											1.0	0.0	1.0	0.0	14.0	0.0	28.0	0.0																																1859.56202388	stop	squareblue.gif	stop	2.0	z	1.0	0.484292030334	None	0.0	0.0009210109710689999	0.515357971191	0.865852832794	1862.56605005																			0.35	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
492				m	0.0	200.0																											1.0	0.0	1.0	0.0	14.0	1.0	29.0	1.0																																1862.56658602	stop	hexagonwhite.gif	stop	1.0	m	1.0	0.551578998566	None	0.0	0.0012009143829300002	0.5139198303220001	0.763970851898	1865.5690999																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
493				z	0.0	-200.0																											1.0	0.0	1.0	0.0	15.0	0.0	30.0	0.0																																1865.56955409	go	crossmagenta.gif	stop	4.0	z	1.0	0.7008128166200001	None	0.0	0.0009350776672360002	0.514984130859		1868.57200599																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
494				m	0.0	200.0																											1.0	0.0	1.0	0.0	15.0	1.0	31.0	1.0																																1868.57246089	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0010039806366	0.515210151672	0.7156980037690001	1871.575459																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
495				m	0.0	200.0																											1.0	0.0	1.0	0.0	16.0	0.0	32.0	1.0																																1871.5759151	go	diamondgray.gif	go	1.0	m	1.0	0.651203870773	None	0.0	0.0009250640869139999	0.515134096146		1874.57880092																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
496				z	0.0	-200.0																											1.0	0.0	1.0	0.0	16.0	1.0	33.0	0.0																																1874.57926106	go	triangleyellow.gif	go	4.0	z	1.0	0.601263046265	None	0.0	0.000949859619141	0.514942884445		1877.58236194																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
497				z	0.0	-200.0																											1.0	0.0	1.0	0.0	17.0	0.0	34.0	0.0																																1877.58285594	go	triangleyellow.gif	go	4.0	z	1.0	0.63445520401	None	0.0	0.000946044921875	0.5142760276789999		1880.58523703																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
498				m	0.0	200.0																											1.0	0.0	1.0	0.0	17.0	1.0	35.0	1.0																																1880.58570695	stop	invertedtrianglecyan.gif	stop	0.5	m	1.0	0.36754202842699996	None	0.0	0.0009350776672360002	0.5152060985570001	0.7654969692229999	1883.58896899																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
499				m	0.0	200.0																											2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0																																1934.6510129	go	circleorange.gif	go	0.5	m	1.0	0.467050075531	None	0.0	0.0010430812835700001	0.51048207283		1937.65013289	9.0	49.6848900318																	-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
500				m	0.0	200.0																											2.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0																																1937.65062189	go	diamondgray.gif	go	1.0	m	1.0	0.5844810009	None	0.0	0.0009658336639400001	0.514777898788		1940.65325403																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
501				m	0.0	200.0																											2.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0																																1940.65372801	stop	invertedtrianglecyan.gif	stop	0.5	None	0.0		None	0.0	0.000959873199463	0.5150740146639999	0.714927911758	1943.65675092																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
502				z	0.0	-200.0																											2.0	0.0	2.0	0.0	1.0	1.0	3.0	0.0																																1943.65720797	go	triangleyellow.gif	go	4.0	z	1.0	0.667497158051	None	0.0	0.0009329319000239999	0.515122890472		1946.65960908																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
503				z	0.0	-200.0																											2.0	0.0	2.0	0.0	2.0	0.0	4.0	0.0																																1946.66006398	go	squareblue.gif	stop	2.0	z	1.0	0.6343729496	None	0.0	0.0009250640869139999	0.5154139995570001		1949.66327906																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
504				m	0.0	200.0																											2.0	0.0	2.0	0.0	2.0	1.0	5.0	1.0																																1949.6641109000002	go	triangleyellow.gif	go	4.0	m	1.0	0.468099832535	None	0.0	0.000951051712036	0.514055967331		1952.66674995																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
505				m	0.0	200.0																											2.0	0.0	2.0	0.0	3.0	0.0	6.0	1.0																																1952.66721392	go	triangleyellow.gif	go	4.0	m	1.0	0.501115083694	None	0.0	0.0009441375732419999	0.515105009079		1955.66993189																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
506				m	0.0	200.0																											2.0	0.0	2.0	0.0	3.0	1.0	7.0	1.0																																1955.67039299	stop	crossmagenta.gif	stop	4.0	m	1.0	0.434159994125	None	0.0	0.0009319782257080001	0.515105962753	0.7652211189270001	1958.67389297																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
507				z	0.0	-200.0																											2.0	0.0	2.0	0.0	4.0	0.0	8.0	0.0																																1958.6744050999998	go	diamondgray.gif	go	1.0	z	1.0	0.550594091415	None	0.0	0.000938892364502	0.51442193985		1961.67686105																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
508				m	0.0	200.0																											2.0	0.0	2.0	0.0	4.0	1.0	9.0	1.0																																1961.67732	go	squareblue.gif	stop	2.0	m	1.0	0.434796094894	None	0.0	0.000943899154663	0.514804840088		1964.6800250999997																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
509				z	0.0	-200.0																											2.0	0.0	2.0	0.0	5.0	0.0	10.0	0.0																																1964.68048406	go	triangleyellow.gif	go	4.0	z	1.0	0.43440508842500003	None	0.0	0.000930070877075	0.5155751705170001		1967.68364191																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
510				m	0.0	200.0																											2.0	0.0	2.0	0.0	5.0	1.0	11.0	1.0																																1967.6841011	stop	invertedtrianglecyan.gif	stop	0.5	None	0.0		None	0.0	0.000934839248657	0.5149848461150001	0.715116977692	1970.68708205																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
511				m	0.0	200.0																											2.0	0.0	2.0	0.0	6.0	0.0	12.0	1.0																																1970.68758607	go	invertedtrianglecyan.gif	stop	0.5	m	1.0	0.450842142105	None	0.0	0.00102400779724	0.514815092087		1973.69039392																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
512				m	0.0	200.0																											2.0	0.0	2.0	0.0	6.0	1.0	13.0	1.0																																1973.69085789	go	diamondgray.gif	go	1.0	m	1.0	0.48405480384800004	None	0.0	0.000974893569946	0.515136957169		1976.69347405																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
513				z	0.0	-200.0																											2.0	0.0	2.0	0.0	7.0	0.0	14.0	0.0																																1976.69393206	go	invertedtrianglecyan.gif	stop	0.5	z	1.0	0.517633914948	None	0.0	0.000928163528442	0.515191078186		1979.6970860999998																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
514				z	0.0	-200.0																											2.0	0.0	2.0	0.0	7.0	1.0	15.0	0.0																																1979.69759488	go	diamondgray.gif	go	1.0	z	1.0	0.450870990753	None	0.0	0.0010871887207	0.514924049377		1982.70049405																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
515				z	0.0	-200.0																											2.0	0.0	2.0	0.0	8.0	0.0	16.0	0.0																																1982.70094895	go	linegreen.gif	go	2.0	z	1.0	0.450898885727	None	0.0	0.0009479522705080001	0.515076875687		1985.70358992																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
516				z	0.0	-200.0																											2.0	0.0	2.0	0.0	8.0	1.0	17.0	0.0																																1985.70404792	stop	invertedtrianglecyan.gif	stop	0.5	z	1.0	0.434787988663	None	0.0	0.000926971435547	0.515232086182	0.8156850337980001	1988.70729089																			0.3	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
517				m	0.0	200.0																											2.0	0.0	2.0	0.0	9.0	0.0	18.0	1.0																																1988.70774889	go	circleorange.gif	go	0.5	m	1.0	0.5675170421600001	None	0.0	0.0009760856628420001	0.514678001404		1991.7105279																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
518				m	0.0	200.0																											2.0	0.0	2.0	0.0	9.0	1.0	19.0	1.0																																1991.71098709	go	linegreen.gif	go	2.0	m	1.0	0.484215021133	None	0.0	0.0009319782257080001	0.515115976334		1994.71413398																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
519				m	0.0	200.0																											2.0	0.0	2.0	0.0	10.0	0.0	20.0	1.0																																1994.71459293	go	diamondgray.gif	go	1.0	m	1.0	0.501164913177	None	0.0	0.000930070877075	0.514830112457		1997.71746898																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
520				z	0.0	-200.0																											2.0	0.0	2.0	0.0	10.0	1.0	21.0	0.0																																1997.71798587	go	diamondgray.gif	go	1.0	z	1.0	0.417418003082	None	0.0	0.0009319782257080001	0.515054941177		2000.72055387																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
521				m	0.0	200.0																											2.0	0.0	2.0	0.0	11.0	0.0	22.0	1.0																																2000.72101688	stop	hexagonwhite.gif	stop	1.0	m	1.0	0.317375898361	None	0.0	0.000962018966675	0.515044927597	0.7659199237819999	2003.72422099																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
522				z	0.0	-200.0																											2.0	0.0	2.0	0.0	11.0	1.0	23.0	0.0																																2003.72467899	go	crossmagenta.gif	stop	4.0	z	1.0	0.41725492477399995	None	0.0	0.0009391307830810002	0.515168190002		2006.72761297																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
523				z	0.0	-200.0																											2.0	0.0	2.0	0.0	12.0	0.0	24.0	0.0																																2006.7281251	go	triangleyellow.gif	go	4.0	z	1.0	0.48423409462	None	0.0	0.000943899154663	0.515059947968		2009.73043394																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
524				m	0.0	200.0																											2.0	0.0	2.0	0.0	12.0	1.0	25.0	1.0																																2009.7308929	go	linegreen.gif	go	2.0	m	1.0	0.467324972153	None	0.0	0.0009450912475589999	0.515829086304		2012.73395991																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
525				z	0.0	-200.0																											2.0	0.0	2.0	0.0	13.0	0.0	26.0	0.0																																2012.73442101	go	triangleyellow.gif	go	4.0	z	1.0	0.500973939896	None	0.0	0.0009279251098630001	0.515367031097		2015.73761702																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
526				z	0.0	-200.0																											2.0	0.0	2.0	0.0	13.0	1.0	27.0	0.0																																2015.73807597	stop	hexagonwhite.gif	stop	1.0	z	1.0	0.400913953781	None	0.0	0.0009369850158689999	0.515187978745	0.765055179596	2018.74068093																			0.25	0.2																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
527				m	0.0	200.0																											2.0	0.0	2.0	0.0	14.0	0.0	28.0	1.0																																2018.74120808	go	circleorange.gif	go	0.5	m	1.0	0.518173217773	None	0.0	0.00101900100708	0.515302181244		2021.744133																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
528				m	0.0	200.0																											2.0	0.0	2.0	0.0	14.0	1.0	29.0	1.0																																2021.74469399	go	triangleyellow.gif	go	4.0	m	1.0	0.451153993607	None	0.0	0.0009400844573969999	0.5151710510249999		2024.7477590999997																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
529				m	0.0	200.0																											2.0	0.0	2.0	0.0	15.0	0.0	30.0	1.0																																2024.74821496	go	circleorange.gif	go	0.5	m	1.0	0.517705917358	None	0.0	0.0009400844573969999	0.515421152115		2027.7509799000002																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
530				z	0.0	-200.0																											2.0	0.0	2.0	0.0	15.0	1.0	31.0	0.0																																2027.75149298	go	circleorange.gif	go	0.5	z	1.0	0.584711074829	None	0.0	0.00109505653381	0.514914035797		2030.75434709																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
531				z	0.0	-200.0																											2.0	0.0	2.0	0.0	16.0	0.0	32.0	0.0																																2030.75480604	go	linegreen.gif	go	2.0	z	1.0	0.584256887436	None	0.0	0.0009279251098630001	0.515295982361		2033.75763297																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
532				z	0.0	-200.0																											2.0	0.0	2.0	0.0	16.0	1.0	33.0	0.0																																2033.75808692	go	diamondgray.gif	go	1.0	z	1.0	0.568017959595	None	0.0	0.0009360313415529999	0.515438079834		2036.76131487																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
533				z	0.0	-200.0																											2.0	0.0	2.0	0.0	17.0	0.0	34.0	0.0																																2036.76209998	stop	crossmagenta.gif	stop	4.0	None	0.0		None	0.0	0.000942945480347	0.513841867447	0.713922977448	2039.76473808																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
534				z	0.0	-200.0																											2.0	0.0	2.0	0.0	17.0	1.0	35.0	0.0																																2039.76519608	go	diamondgray.gif	go	1.0	z	1.0	0.584581136703	None	0.0	0.0009679794311519998	0.5148658752440001		2042.76768208																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
535				m	0.0	200.0																											3.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0																																2073.29050708	go	linegreen.gif	go	2.0	m	1.0	0.634459972382	None	0.0	0.0008680820465089999	0.51056599617		2076.28980207	9.0	29.039270877800003																	-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
536				m	0.0	200.0																											3.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0																																2076.29030299	stop	invertedtrianglecyan.gif	stop	0.5	None	0.0		None	0.0	0.000998973846436	0.514319181442	0.7141640186310001	2079.29221392																			0.2	0.25																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
537				m	0.0	200.0																											3.0	0.0	3.0	0.0	1.0	0.0	2.0	1.0																																2079.29267097	go	diamondgray.gif	go	1.0	m	1.0	0.401075124741	None	0.0	0.00092601776123	0.515161991119		2082.29586005																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
538				m	0.0	200.0																											3.0	0.0	3.0	0.0	1.0	1.0	3.0	1.0																																2082.296561	go	squareblue.gif	stop	2.0	m	1.0	0.6183621883389999	None	0.0	0.000945806503296	0.514516830444		2085.29874396																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
539				m	0.0	200.0																											3.0	0.0	3.0	0.0	2.0	0.0	4.0	1.0																																2085.2992239	stop	hexagonwhite.gif	stop	1.0	None	0.0		None	0.0	0.0009560585021970001	0.515336036682	0.7655539512630001	2088.30272603																			0.25	0.3																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
540				m	0.0	200.0																											3.0	0.0	3.0	0.0	2.0	1.0	5.0	1.0																																2088.30317998	go	squareblue.gif	stop	2.0	m	1.0	0.5511109828949999	None	0.0	0.00092601776123	0.515040159225		2091.30632091																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
541				m	0.0	200.0																											3.0	0.0	3.0	0.0	3.0	0.0	6.0	1.0																																2091.30683494	go	linegreen.gif	go	2.0	m	1.0	0.46784305572499996	None	0.0	0.0009629726409910001	0.5145921707150001		2094.30908489																			-1.0	-1.0																						2015_Jul_06_1123	59.7196767341	LearningTask	1	77	
