	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 130
85	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	2.0	62.0	1.0																													q	1.0	0.417835950851	None	0.0	2.0	circleyellow.gif	go																								0.0	0.5140299797060001	0.0009279251098630001	0.417835950851	1.0	q	529.490563869																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
86	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	15.0	3.0	63.0	3.0																													a	1.0	0.46722483634900003	None	0.0	2.0	squaremagenta.gif	stop																								2.08	0.514647960663	0.0008950233459470001	0.46722483634900003	1.0	a	532.493898869																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
87	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	16.0	0.0	64.0	3.0																													a	1.0	0.384682178497	None	0.0	0.5	invertedtriangleblue.gif	go																								0.32	0.514183998108	0.0009469985961910001	0.384682178497	1.0	a	535.497699022																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
88	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	16.0	1.0	65.0	3.0																													a	1.0	0.367887020111	None	0.0	1.0	hexagoncyan.gif	stop																								0.88	0.513656139374	0.000888109207153	0.367887020111	1.0	a	538.50068903																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
89	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	16.0	2.0	66.0	3.0																													a	1.0	0.334336042404	None	0.0	2.0	circleyellow.gif	go																								2.16	0.514596939087	0.0008919239044189998	0.334336042404	1.0	a	541.504366875																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
90	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	16.0	3.0	67.0	3.0																													a	1.0	0.367852926254	None	0.0	0.5	invertedtriangleblue.gif	go																								0.51	0.513761997223	0.000921964645386	0.367852926254	1.0	a	544.507688046																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
91	200.0	w	200.0																	0.0	0.0	0.0	0.0	17.0	0.0	68.0	0.0																													w	1.0	0.400606155396	None	0.0	4.0	diamondgray.gif	stop																								4.17	0.514229059219	0.000988006591797	0.400606155396	1.0	w	547.510793924																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
92	-200.0	q	200.0																	0.0	0.0	0.0	0.0	17.0	1.0	69.0	1.0																													q	1.0	0.350680112839	None	0.0	1.0	hexagoncyan.gif	stop																								0.77	0.514366865158	0.000892877578735	0.350680112839	1.0	q	550.514153004																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
93	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	2.0	70.0	3.0																													a	1.0	0.384114980698	None	0.0	4.0	lineorange.gif	go																								0.0	0.514620065689	0.000908851623535	0.384114980698	1.0	a	553.517451048																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
94	-200.0	q	200.0																	0.0	0.0	0.0	0.0	17.0	3.0	71.0	1.0																													q	1.0	0.384573936462	None	0.0	4.0	lineorange.gif	go																								3.98	0.514528036118	0.0008919239044189998	0.384573936462	1.0	q	556.520750999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
95	200.0	s	-200.0																	0.0	0.0	0.0	0.0	18.0	0.0	72.0	2.0																													s	1.0	0.38371014594999997	None	0.0	4.0	lineorange.gif	go																								0.0	0.515048027039	0.0011830329895	0.38371014594999997	1.0	s	559.524781942																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
96	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	1.0	73.0	3.0																													a	1.0	0.35107898712200003	None	0.0	0.5	invertedtriangleblue.gif	go																								0.0	0.514128923416	0.000892877578735	0.35107898712200003	1.0	a	562.527719975																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
97	-200.0	q	200.0																	0.0	0.0	0.0	0.0	18.0	2.0	74.0	1.0																													q	1.0	0.38430094718900004	None	0.0	1.0	crossgreen.gif	go																								1.21	0.514146089554	0.00102019309998	0.38430094718900004	1.0	q	565.531028986																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
98	200.0	s	-200.0																	0.0	0.0	0.0	0.0	18.0	3.0	75.0	2.0																													s	1.0	0.484539985657	None	0.0	2.0	squaremagenta.gif	stop																								1.8	0.514194965363	0.0009520053863530001	0.484539985657	1.0	s	568.534512997																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
99	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	0.0	76.0	2.0																													s	1.0	0.384151935577	None	0.0	2.0	circleyellow.gif	go																								2.17	0.51432800293	0.00090217590332	0.384151935577	1.0	s	571.537919998																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
100	-200.0	q	200.0																	0.0	0.0	0.0	0.0	19.0	1.0	77.0	1.0																													q	1.0	0.500851869583	None	0.0	2.0	squaremagenta.gif	stop																								2.21	0.514352798462	0.0009398460388180001	0.500851869583	1.0	q	574.541769028																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
101	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	19.0	2.0	78.0	3.0																													a	1.0	0.567363023758	None	0.0	1.0	crossgreen.gif	go																								1.11	0.5138390064239999	0.0008940696716310001	0.567363023758	1.0	a	577.5447578430001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
102	200.0	w	200.0																	0.0	0.0	0.0	0.0	19.0	3.0	79.0	0.0																													w	1.0	0.367046117783	None	0.0	0.5	trianglewhite.gif	stop																								0.0	0.514166116714	0.0009031295776369999	0.367046117783	1.0	w	580.547960043																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
103	200.0	w	200.0																	0.0	0.0	0.0	0.0	20.0	0.0	80.0	0.0																													w	1.0	0.468268156052	None	0.0	0.5	invertedtriangleblue.gif	go																								0.0	0.5142149925230001	0.0009400844573969999	0.468268156052	1.0	w	583.551316023																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
104	200.0	s	-200.0																	0.0	0.0	0.0	0.0	20.0	1.0	81.0	2.0																													s	1.0	0.401104927063	None	0.0	4.0	diamondgray.gif	stop																								3.95	0.514057159424	0.0009140968322749999	0.401104927063	1.0	s	586.55470705																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
105	-200.0	q	200.0																	0.0	0.0	0.0	0.0	20.0	2.0	82.0	1.0																													q	1.0	0.5508799552920001	None	0.0	2.0	squaremagenta.gif	stop																								1.95	0.514415979385	0.0009069442749019998	0.5508799552920001	1.0	q	589.557967901																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
106	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	20.0	3.0	83.0	3.0																													a	1.0	0.384194850922	None	0.0	0.5	invertedtriangleblue.gif	go																								0.36	0.514177799225	0.0009739398956299999	0.384194850922	1.0	a	592.561676025																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
107	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	0.36736798286399996	None	0.0	4.0	diamondgray.gif	stop																								0.0	0.514297962189	0.0011830329895	0.36736798286399996	1.0	a	595.5648138519999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
108	200.0	s	-200.0																	0.0	0.0	0.0	0.0	21.0	1.0	85.0	2.0																													s	1.0	0.367611885071	None	0.0	4.0	diamondgray.gif	stop																								3.85	0.514487981796	0.00108504295349	0.367611885071	1.0	s	598.568469048																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
109	-200.0	q	200.0																	0.0	0.0	0.0	0.0	21.0	2.0	86.0	1.0																													q	1.0	0.367172002792	None	0.0	2.0	squaremagenta.gif	stop																								2.02	0.514359951019	0.000890016555786	0.367172002792	1.0	q	601.572093964																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
110	-200.0	q	200.0																	0.0	0.0	0.0	0.0	21.0	3.0	87.0	1.0																													q	1.0	0.400652170181	None	0.0	4.0	lineorange.gif	go																								0.0	0.5140888690950001	0.00090503692627	0.400652170181	1.0	q	604.575036049																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
111	-200.0	q	200.0																	0.0	0.0	0.0	0.0	22.0	0.0	88.0	1.0																													q	1.0	0.46735811233499996	None	0.0	2.0	circleyellow.gif	go																								1.85	0.514337062836	0.00104188919067	0.46735811233499996	1.0	q	607.578325033																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
112	200.0	w	200.0																	0.0	0.0	0.0	0.0	22.0	1.0	89.0	0.0																													w	1.0	0.383742809296	None	0.0	4.0	diamondgray.gif	stop																								3.8	0.5144071578980001	0.0008981227874760001	0.383742809296	1.0	w	610.581711054																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
113	200.0	w	200.0																	0.0	0.0	0.0	0.0	22.0	2.0	90.0	0.0																													w	1.0	0.35105299949600005	None	0.0	2.0	squaremagenta.gif	stop																								2.05	0.514462947845	0.0008959770202639998	0.35105299949600005	1.0	w	613.58501792																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
114	-200.0	q	200.0																	0.0	0.0	0.0	0.0	22.0	3.0	91.0	1.0																													q	1.0	0.334427118301	None	0.0	2.0	squaremagenta.gif	stop																								1.93	0.513654947281	0.0009360313415529999	0.334427118301	1.0	q	616.588732958																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
115	-200.0	q	200.0																	0.0	0.0	0.0	0.0	23.0	0.0	92.0	1.0																													q	1.0	0.5337388515470001	None	0.0	1.0	crossgreen.gif	go																								1.1	0.514528036118	0.0008938312530519999	0.5337388515470001	1.0	q	619.592336893																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
116	200.0	w	200.0																	0.0	0.0	0.0	0.0	23.0	1.0	93.0	0.0																													w	1.0	0.35068297386200004	None	0.0	4.0	lineorange.gif	go																								4.09	0.5137050151820001	0.000986814498901	0.35068297386200004	1.0	w	622.595556021																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
117	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	23.0	2.0	94.0	3.0																													a	1.0	0.450796127319	None	0.0	4.0	lineorange.gif	go																								3.92	0.5140898227690001	0.0008978843688960001	0.450796127319	1.0	a	625.5988860130001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
118	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	23.0	3.0	95.0	3.0																													a	1.0	0.41761898994400004	None	0.0	0.5	invertedtriangleblue.gif	go																								0.68	0.514157056808	0.0008909702301030001	0.41761898994400004	1.0	a	628.602000952																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
119	200.0	s	-200.0																	0.0	0.0	0.0	0.0	24.0	0.0	96.0	2.0																													s	1.0	0.35108590126	None	0.0	0.5	invertedtriangleblue.gif	go																								0.56	0.514177083969	0.000931024551392	0.35108590126	1.0	s	631.605939865																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
120	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	0.38421392440800006	None	0.0	2.0	squaremagenta.gif	stop																								1.85	0.513688087463	0.0009191036224369998	0.38421392440800006	1.0	a	634.608945847																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
121	-200.0	q	200.0																	0.0	0.0	0.0	0.0	24.0	2.0	98.0	1.0																													q	1.0	0.350672006607	None	0.0	1.0	hexagoncyan.gif	stop																								1.03	0.514205932617	0.0012578964233399999	0.350672006607	1.0	q	637.61202693																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
122	200.0	w	200.0																	0.0	0.0	0.0	0.0	24.0	3.0	99.0	0.0																													w	1.0	0.350896120071	None	0.0	0.5	trianglewhite.gif	stop																								0.32	0.514379024506	0.000978946685791	0.350896120071	1.0	w	640.615633011																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
123																				0.0	0.0	0.0	0.0																																																																							9.0	48.415520906400005																															2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
124	200.0	w	200.0																	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0																													w	1.0	0.41682600975	None	0.0	2.0	circleyellow.gif	go																								2.04	0.509990930557	0.000892877578735	0.41682600975	1.0	w	692.4077630039999																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
125	200.0	s	-200.0																	1.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0																													s	1.0	0.36779022216799995	None	0.0	2.0	circleyellow.gif	go																								0.0	0.513428926468	0.0008919239044189998	0.36779022216799995	1.0	s	695.410960913																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
126	200.0	s	-200.0																	1.0	0.0	1.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.417919158936	None	0.0	2.0	squaremagenta.gif	stop																								1.88	0.5139858722689999	0.00089693069458	0.417919158936	1.0	s	698.41387105																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
127	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	0.0	3.0	3.0	3.0																													a	1.0	0.41772890090899994	None	0.0	2.0	squaremagenta.gif	stop																								0.0	0.514358997345	0.000892877578735	0.417363882065	0.0	q	701.41720295			1.88	0.5154960155489999	0.00102400779724	0.41772890090899994	1.0	a	704.420706987																								2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
128	200.0	w	200.0																	1.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0																													w	1.0	0.401041030884	None	0.0	1.0	crossgreen.gif	go																								0.77	0.514101982117	0.000887155532837	0.401041030884	1.0	w	707.4240548610001																																	2015_Jul_07_1410	59.87774062850001	LearningTask	1	82	
