	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	feedbackResp.rt	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	secondPracComputedRewardOutput	secondPracLearningStimOnset	secondPracLearningFixOnset	secondPracPresentationRT	secondPracPresentationAcc	secondPracPresentationResp	secondPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	thirdComputedRewardOutput	thirdLearningStimOnset	thirdLearningFixOnset	thirdPresentationRT	thirdPresentationAcc	thirdPresentationResp	thirdEndTrialTimeStamp	fourthComputedRewardOutput	fourthLearningStimOnset	fourthLearningFixOnset	fourthPresentationRT	fourthPresentationAcc	fourthPresentationResp	fourthEndTrialTimeStamp	fifthComputedRewardOutput	fifthLearningStimOnset	fifthLearningFixOnset	fifthPresentationRT	fifthPresentationAcc	fifthPresentationResp	fifthEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 159
81	200.0	w	200.0																	0.0	0.0	0.0	0.0	14.0	2.0	58.0	0.0																													w	1.0	0.40084505081200006	None	0.0		0.5	diamondgreen.gif	stop																															0.4	0.514078140259	0.000923156738281	0.400845050812	1.0	w	502.494457006																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
82	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	14.0	3.0	59.0	3.0																													a	1.0	0.608286857605	None	0.0		1.0	squarewhite.gif	go																															0.93	0.5141420364379999	0.000890016555786	0.608286857605	1.0	a	505.498491049																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
83	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	0.0	60.0	1.0																													None	0.0		None	0.0		0.5	diamondgreen.gif	stop																															0.0	0.513715028763	0.000928163528442	[]	0.0	None	508.51794099800003	0.0	0.5155100822450001	0.0009641647338869999	[]	0.0	None	511.521267176	0.0	0.515227079391	0.0010449886322	[]	0.0	None	514.525015116	0.0	0.5151329040529999	0.000988960266113	[]	0.0	None	517.5282230380001	0.0	0.515283107758	0.00096607208252	[]	0.0	None	520.531651974																										2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
84	200.0	w	200.0																	0.0	0.0	0.0	0.0	15.0	1.0	61.0	0.0																													w	1.0	0.35073614120499996	None	0.0		0.5	hexagongray.gif	go																															0.0	0.513385057449	0.0009210109710689999	0.60179400444	0.0	s	523.534996986	0.52	0.515507936478	0.0011148452758800002	0.350736141205	1.0	w	526.538161993																																															2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
85	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	2.0	62.0	1.0																													None	0.0		None	0.0		0.5	diamondgreen.gif	stop																															0.0	0.514400959015	0.000900030136108	[]	0.0	None	529.5415411	0.0	0.515357971191	0.000981092453003	[]	0.0	None	532.544828176	0.0	0.515486955643	0.000959873199463	[]	0.0	None	535.548192978	0.0	0.5155329704280001	0.0009560585021970001	[]	0.0	None	538.552200079	0.0	0.514985084534	0.000977039337158	[]	0.0	None	541.554919958																										2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
86	200.0	w	200.0																	0.0	0.0	0.0	0.0	15.0	3.0	63.0	0.0																													w	1.0	0.45086407661399996	None	0.0		0.5	hexagongray.gif	go																															0.46	0.51452088356	0.0009808540344239999	0.450864076614	1.0	w	544.55837512																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
87	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	16.0	0.0	64.0	3.0																													a	1.0	0.500865936279	None	0.0		2.0	crossblue.gif	stop																															2.2	0.514417171478	0.0008990764617919999	0.500865936279	1.0	a	547.561793089																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
88	200.0	w	200.0																	0.0	0.0	0.0	0.0	16.0	1.0	65.0	0.0																													w	1.0	0.517257928848	None	0.0		1.0	squarewhite.gif	go																															0.0	0.514289855957	0.00089693069458	0.517257928848	1.0	w	550.564839125																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
89	200.0	w	200.0																	0.0	0.0	0.0	0.0	16.0	2.0	66.0	0.0																													w	1.0	0.334563970566	None	0.0		2.0	triangleorange.gif	go																															1.79	0.514482975006	0.00100517272949	0.334563970566	1.0	w	553.5686581130001																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
90	200.0	w	200.0																	0.0	0.0	0.0	0.0	16.0	3.0	67.0	0.0																													w	1.0	0.36742401123	None	0.0		4.0	invertedtriangleyellow.gif	stop																															3.95	0.514272928238	0.0008959770202639998	0.36742401123	1.0	w	556.5718891619999																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
91	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	0.0	68.0	3.0																													a	1.0	0.417269945145	None	0.0		4.0	invertedtriangleyellow.gif	stop																															4.15	0.514337062836	0.00090503692627	0.417269945145	1.0	a	559.575216055																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
92	200.0	w	200.0																	0.0	0.0	0.0	0.0	17.0	1.0	69.0	0.0																													w	1.0	0.33402299880999997	None	0.0		1.0	squarewhite.gif	go																															0.89	0.513913869858	0.00103783607483	0.33402299881	1.0	w	562.578536987																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
93	-200.0	q	200.0																	0.0	0.0	0.0	0.0	17.0	2.0	70.0	1.0																													None	0.0		None	0.0		4.0	linecyan.gif	go																															0.0	0.514462947845	0.0009031295776369999	[]	0.0	None	565.581984043	0.0	0.515496969223	0.0009739398956299999	[]	0.0	None	568.5855181219999	0.0	0.515408039093	0.0011510848999000001	[]	0.0	None	571.588814974	0.0	0.515418767929	0.00104784965515	[]	0.0	None	574.5921771530001	0.0	0.5154731273650001	0.000946044921875	[]	0.0	None	577.596019983																										2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
94	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	3.0	71.0	3.0																													a	1.0	0.5178120136259999	None	0.0		4.0	linecyan.gif	go																															4.0	0.513710021973	0.0008990764617919999	0.517812013626	1.0	a	580.598894119																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
95	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	0.0	72.0	3.0																													a	1.0	0.417673110962	None	0.0		2.0	crossblue.gif	stop																															1.88	0.514415025711	0.000900030136108	0.417673110962	1.0	a	583.602061033																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
96	-200.0	q	200.0																	0.0	0.0	0.0	0.0	18.0	1.0	73.0	1.0																													None	0.0		None	0.0		4.0	linecyan.gif	go																															0.0	0.51474404335	0.0009140968322749999	[]	0.0	None	586.6059951780001	0.0	0.5150949954990001	0.00102806091309	[]	0.0	None	589.608947992	0.0	0.515670061111	0.0009591579437260001	[]	0.0	None	592.612219095	0.0	0.5155630111689999	0.0009570121765139998	[]	0.0	None	595.61581707	0.0	0.515315055847	0.0009729862213130002	[]	0.0	None	598.619008064																										2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
97	-200.0	q	200.0																	0.0	0.0	0.0	0.0	18.0	2.0	74.0	1.0																													None	0.0		None	0.0		1.0	circlemagenta.gif	stop																															0.0	0.514162063599	0.00109195709229	[]	0.0	None	601.622459173	0.0	0.515514850616	0.0009799003601070001	[]	0.0	None	604.62618804	0.0	0.515132188797	0.00117611885071	[]	0.0	None	607.629235029	0.0	0.5154290199279999	0.0010809898376500002	[]	0.0	None	610.63262701	0.0	0.5155160427090001	0.000961065292358	[]	0.0	None	613.635890961																										2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
98	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	18.0	3.0	75.0	3.0																													a	1.0	0.517580032349	None	0.0		1.0	squarewhite.gif	go																															1.2	0.514539003372	0.0009210109710689999	0.517580032349	1.0	a	616.639803171																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
99	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	0.0	76.0	2.0																													s	1.0	0.3678150177	None	0.0		1.0	circlemagenta.gif	stop																															1.18	0.513201951981	0.0009398460388180001	0.3678150177	1.0	s	619.6429080959999																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
100	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	19.0	1.0	77.0	3.0																													a	1.0	0.41733407974200004	None	0.0		1.0	squarewhite.gif	go																															1.14	0.514343976974	0.0009019374847410001	0.417334079742	1.0	a	622.646080971																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
101	-200.0	q	200.0																	0.0	0.0	0.0	0.0	19.0	2.0	78.0	1.0																													None	0.0		None	0.0		1.0	squarewhite.gif	go																															0.0	0.514374017715	0.000949144363403	[]	0.0	None	625.650192976	0.0	0.514889955521	0.00101184844971	[]	0.0	None	628.652976036	0.0	0.5153770446779999	0.0010519027710000001	[]	0.0	None	631.656563044	0.0	0.515084981918	0.0009601116180419999	[]	0.0	None	634.660135031	0.0	0.514476776123	0.00104284286499	[]	0.0	None	637.662965059																										2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
102	200.0	w	200.0																	0.0	0.0	0.0	0.0	19.0	3.0	79.0	0.0																													w	1.0	0.617891073227	None	0.0		1.0	circlemagenta.gif	stop																															1.23	0.5142509937290001	0.00107002258301	0.617891073227	1.0	w	640.666491985																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
103	200.0	w	200.0																	0.0	0.0	0.0	0.0	20.0	0.0	80.0	0.0																													w	1.0	0.367381811142	None	0.0		2.0	triangleorange.gif	go																															2.08	0.514436006546	0.000892162322998	0.367381811142	1.0	w	643.669954062																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
104	-200.0	q	200.0																	0.0	0.0	0.0	0.0	20.0	1.0	81.0	1.0																													None	0.0		None	0.0		4.0	invertedtriangleyellow.gif	stop																															0.0	0.514183044434	0.0009109973907470001	[]	0.0	None	646.673285961	0.0	0.515595912933	0.000998020172119	[]	0.0	None	649.6765120030001	0.0	0.5155839920040001	0.000964879989624	[]	0.0	None	652.67988205	0.0	0.515506029129	0.000977039337158	[]	0.0	None	655.683712006	0.0	0.514743804932	0.0010128021240200001	[]	0.0	None	658.68672204																										2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
105	200.0	s	-200.0																	0.0	0.0	0.0	0.0	20.0	2.0	82.0	2.0																													s	1.0	0.5508399009699999	None	0.0		1.0	squarewhite.gif	go																															0.94	0.514455080032	0.0009250640869139999	0.55083990097	1.0	s	661.690061092																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
106	-200.0	q	200.0																	0.0	0.0	0.0	0.0	20.0	3.0	83.0	1.0																													q	1.0	0.400963068008	None	0.0		4.0	linecyan.gif	go																															0.0	0.514230966568	0.00312185287476	[]	0.0	None	664.694167137	4.23	0.5148019790649999	0.000988960266113	0.400963068008	1.0	q	667.696534157																																															2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
107	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	21.0	0.0	84.0	3.0																													a	1.0	0.567935943604	None	0.0		1.0	circlemagenta.gif	stop																															0.83	0.514605998993	0.0009338855743410001	0.567935943604	1.0	a	670.700036049																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
108	200.0	w	200.0																	0.0	0.0	0.0	0.0	21.0	1.0	85.0	0.0																													w	1.0	0.467580080032	None	0.0		1.0	circlemagenta.gif	stop																															1.0	0.514805078506	0.000890016555786	0.467580080032	1.0	w	673.704035044																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
109	-200.0	q	200.0																	0.0	0.0	0.0	0.0	21.0	2.0	86.0	1.0																													q	1.0	0.384503126144	None	0.0		4.0	linecyan.gif	go																															4.15	0.51393198967	0.000908136367798	0.384503126144	1.0	q	676.7069330219999																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
110	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	21.0	3.0	87.0	3.0																													a	1.0	0.38416504859899997	None	0.0		1.0	squarewhite.gif	go																															0.75	0.514078140259	0.000982999801636	0.384165048599	1.0	a	679.710186958																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
111	200.0	s	-200.0																	0.0	0.0	0.0	0.0	22.0	0.0	88.0	2.0																													s	1.0	0.45033311843900004	None	0.0		2.0	triangleorange.gif	go																															2.15	0.514826059341	0.00088095664978	0.450333118439	1.0	s	682.713759184																																																						2015_Jul_02_1246	59.990531508500005	LearningTask	1	14	
