	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	EndTrialTimeStamp	stopSignalOnset	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_9.rt	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	auctionResponse.rt	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 131
85	200.0	s	-200.0																	0.0	0.0	0.0	0.0	15.0	2.0	62.0	2.0																													s	1.0	0.41777300834700004	None	0.0	0.5	linewhite.gif	go																								0.46	0.514215946198	0.000900030136108	0.41777300834700004	1.0	s	423.974560022																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
86	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	15.0	3.0	63.0	3.0																													a	1.0	0.367215871811	None	0.0	0.5	linewhite.gif	go																								0.57	0.514366149902	0.000923156738281	0.367215871811	1.0	a	426.978168011																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
87	-200.0	q	200.0																	0.0	0.0	0.0	0.0	16.0	0.0	64.0	1.0																													q	1.0	0.384294033051	None	0.0	1.0	crosscyan.gif	stop																								1.24	0.514302015305	0.0008909702301030001	0.384294033051	1.0	q	429.98124694800003																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
88	-200.0	q	200.0																	0.0	0.0	0.0	0.0	16.0	1.0	65.0	1.0																													q	1.0	0.284231901169	None	0.0	0.5	linewhite.gif	go																								0.51	0.514117002487	0.0010168552398699998	0.284231901169	1.0	q	432.984860897																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
89	-200.0	q	200.0																	0.0	0.0	0.0	0.0	16.0	2.0	66.0	1.0																													q	1.0	0.31735801696800003	None	0.0	0.5	hexagonyellow.gif	stop																								0.69	0.5140309333799999	0.000951051712036	0.31735801696800003	1.0	q	435.98806810400004																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
90	-200.0	q	200.0																	0.0	0.0	0.0	0.0	16.0	3.0	67.0	1.0																													q	1.0	0.350914001465	None	0.0	2.0	triangleblue.gif	go																								0.0	0.514544010162	0.0008997917175289999	0.350914001465	1.0	q	438.991396904																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
91	200.0	s	-200.0																	0.0	0.0	0.0	0.0	17.0	0.0	68.0	2.0																													s	1.0	0.36759305000299997	None	0.0	0.5	linewhite.gif	go																								0.68	0.514055967331	0.00103092193604	0.36759305000299997	1.0	s	441.995127916																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
92	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	1.0	69.0	3.0																													a	1.0	0.38390588760399996	None	0.0	1.0	circlegray.gif	go																								0.76	0.514209032059	0.0008978843688960001	0.38390588760399996	1.0	a	444.99815797800005																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
93	-200.0	q	200.0																	0.0	0.0	0.0	0.0	17.0	2.0	70.0	1.0																													q	1.0	0.367391109467	None	0.0	2.0	triangleblue.gif	go																								2.19	0.51441192627	0.0008909702301030001	0.367391109467	1.0	q	448.001574993																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
94	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	17.0	3.0	71.0	3.0																													a	1.0	0.334103107452	None	0.0	0.5	hexagonyellow.gif	stop																								0.59	0.514127969742	0.00092887878418	0.334103107452	1.0	a	451.00506496400004																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
95	-200.0	q	200.0																	0.0	0.0	0.0	0.0	18.0	0.0	72.0	1.0																													q	1.0	0.46764087677	None	0.0	2.0	triangleblue.gif	go																								1.96	0.514095067978	0.0008909702301030001	0.46764087677	1.0	q	454.00830698																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
96	200.0	w	200.0																	0.0	0.0	0.0	0.0	18.0	1.0	73.0	0.0																													w	1.0	0.334082126617	None	0.0	4.0	invertedtrianglegreen.gif	stop																								3.8	0.51433300972	0.0009160041809079999	0.334082126617	1.0	w	457.011966944																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
97	-200.0	q	200.0																	0.0	0.0	0.0	0.0	18.0	2.0	74.0	1.0																													q	1.0	0.434652090073	None	0.0	1.0	circlegray.gif	go																								0.85	0.514055013657	0.000907182693481	0.434652090073	1.0	q	460.015160084																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
98	200.0	s	-200.0																	0.0	0.0	0.0	0.0	18.0	3.0	75.0	2.0																													s	1.0	0.38451099395800004	None	0.0	1.0	crosscyan.gif	stop																								0.0	0.514359951019	0.00096607208252	0.38451099395800004	1.0	s	463.018525124																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
99	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	19.0	0.0	76.0	3.0																													a	1.0	0.36737084388700003	None	0.0	2.0	triangleblue.gif	go																								2.03	0.514433860779	0.0009019374847410001	0.36737084388700003	1.0	a	466.021907091																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
100	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	1.0	77.0	2.0																													s	1.0	0.401128053665	None	0.0	0.5	linewhite.gif	go																								0.37	0.514221906662	0.00089693069458	0.401128053665	1.0	s	469.02522492400004																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
101	200.0	w	200.0																	0.0	0.0	0.0	0.0	19.0	2.0	78.0	0.0																													w	1.0	0.367493867874	None	0.0	4.0	invertedtrianglegreen.gif	stop																								4.17	0.514328956604	0.00095009803772	0.367493867874	1.0	w	472.02871298800005																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
102	200.0	s	-200.0																	0.0	0.0	0.0	0.0	19.0	3.0	79.0	2.0																													s	1.0	0.384665966034	None	0.0	4.0	invertedtrianglegreen.gif	stop																								4.22	0.514032125473	0.000961065292358	0.384665966034	1.0	s	475.03198909800005																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
103	200.0	w	200.0																	0.0	0.0	0.0	0.0	20.0	0.0	80.0	0.0																													w	1.0	0.417562961578	None	0.0	4.0	invertedtrianglegreen.gif	stop																								4.2	0.514376878738	0.000923871994019	0.417562961578	1.0	w	478.035723925																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
104	-200.0	q	200.0																	0.0	0.0	0.0	0.0	20.0	1.0	81.0	1.0																													q	1.0	0.417117118835	None	0.0	0.5	hexagonyellow.gif	stop																								0.0	0.514065980911	0.0009760856628420001	0.417117118835	1.0	q	481.03874898																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
105	-200.0	q	200.0																	0.0	0.0	0.0	0.0	20.0	2.0	82.0	1.0																													q	1.0	0.41782307624799997	None	0.0	1.0	crosscyan.gif	stop																								0.96	0.514022827148	0.000917911529541	0.41782307624799997	1.0	q	484.04212904																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
106	200.0	s	-200.0																	0.0	0.0	0.0	0.0	20.0	3.0	83.0	2.0																													s	1.0	0.417649030685	None	0.0	2.0	triangleblue.gif	go																								2.08	0.514362096786	0.000900983810425	0.417649030685	1.0	s	487.04538393																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
107	200.0	w	200.0																	0.0	0.0	0.0	0.0	21.0	0.0	84.0	0.0																													w	1.0	0.334593057632	None	0.0	0.5	hexagonyellow.gif	stop																								0.5	0.514118909836	0.0009307861328119999	0.334593057632	1.0	w	490.048906088																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
108	-200.0	q	200.0																	0.0	0.0	0.0	0.0	21.0	1.0	85.0	1.0																													q	1.0	0.417366981506	None	0.0	4.0	invertedtrianglegreen.gif	stop																								3.77	0.514419078827	0.0008981227874760001	0.417366981506	1.0	q	493.052163124																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
109	200.0	w	200.0																	0.0	0.0	0.0	0.0	21.0	2.0	86.0	0.0																													w	1.0	0.36757016181900004	None	0.0	2.0	triangleblue.gif	go																								2.15	0.514575958252	0.000900983810425	0.36757016181900004	1.0	w	496.05613899199994																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
110	200.0	w	200.0																	0.0	0.0	0.0	0.0	21.0	3.0	87.0	0.0																													w	1.0	0.30140209198	None	0.0	4.0	invertedtrianglegreen.gif	stop																								3.93	0.513450860977	0.000942945480347	0.30140209198	1.0	w	499.059256077																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
111	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	22.0	0.0	88.0	3.0																													a	1.0	0.417742013931	None	0.0	1.0	crosscyan.gif	stop																								0.82	0.514001846313	0.000898838043213	0.417742013931	1.0	a	502.06249404																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
112	200.0	w	200.0																	0.0	0.0	0.0	0.0	22.0	1.0	89.0	0.0																													w	1.0	0.317437887192	None	0.0	1.0	circlegray.gif	go																								0.0	0.514132976532	0.0009119510650630002	0.317437887192	1.0	w	505.06615090400004																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
113	200.0	s	-200.0																	0.0	0.0	0.0	0.0	22.0	2.0	90.0	2.0																													s	1.0	0.384314060211	None	0.0	0.5	linewhite.gif	go																								0.45	0.513844966888	0.0008950233459470001	0.384314060211	1.0	s	508.06920790699996																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
114	200.0	w	200.0																	0.0	0.0	0.0	0.0	22.0	3.0	91.0	0.0																													w	1.0	0.367384195328	None	0.0	1.0	crosscyan.gif	stop																								0.0	0.5143609046940001	0.0009350776672360002	0.367384195328	1.0	w	511.07252001800003																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
115	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	23.0	0.0	92.0	3.0																													a	1.0	0.401480913162	None	0.0	2.0	diamondmagenta.gif	stop																								1.91	0.514390945435	0.000946044921875	0.401480913162	1.0	a	514.0764160159999																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
116	-200.0	q	200.0																	0.0	0.0	0.0	0.0	23.0	1.0	93.0	1.0																													q	1.0	0.400465011597	None	0.0	1.0	crosscyan.gif	stop																								0.92	0.5141258239750001	0.0008978843688960001	0.400465011597	1.0	q	517.0793750290001																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
117	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	23.0	2.0	94.0	3.0																													a	1.0	0.367472887039	None	0.0	2.0	triangleblue.gif	go																								1.87	0.514332056046	0.00105905532837	0.367472887039	1.0	a	520.082999945																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
118	200.0	w	200.0																	0.0	0.0	0.0	0.0	23.0	3.0	95.0	0.0																													w	1.0	0.36746311187700004	None	0.0	4.0	squareorange.gif	go																								3.81	0.513736963272	0.0009360313415529999	0.36746311187700004	1.0	w	523.086077929																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
119	200.0	s	-200.0																	0.0	0.0	0.0	0.0	24.0	0.0	96.0	2.0																													s	1.0	0.551472187042	None	0.0	2.0	diamondmagenta.gif	stop																								1.85	0.514342069626	0.000896215438843	0.551472187042	1.0	s	526.089394093																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
120	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	24.0	1.0	97.0	3.0																													a	1.0	0.617505073547	None	0.0	1.0	circlegray.gif	go																								0.96	0.514029026031	0.0009520053863530001	0.617505073547	1.0	a	529.0927660469999																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
121	200.0	s	-200.0																	0.0	0.0	0.0	0.0	24.0	2.0	98.0	2.0																													s	1.0	0.334713935852	None	0.0	2.0	diamondmagenta.gif	stop																								2.16	0.514021158218	0.0008971691131589999	0.334713935852	1.0	s	532.0961000919999																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
122	200.0	w	200.0																	0.0	0.0	0.0	0.0	24.0	3.0	99.0	0.0																													w	1.0	0.584456205368	None	0.0	2.0	diamondmagenta.gif	stop																								2.24	0.514518976212	0.0008940696716310001	0.584456205368	1.0	w	535.0995349880001																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
123																				0.0	0.0	0.0	0.0																																																																														9.0	5.29498386383																									2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
124	200.0	w	200.0																	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0																													w	1.0	0.38414287567100003	None	0.0	0.5	linewhite.gif	go																								0.6	0.5097260475159999	0.0009799003601070001	0.38414287567100003	1.0	w	543.84346509																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
125	200.0	w	200.0																	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0																													w	1.0	0.333945989609	None	0.0	1.0	crosscyan.gif	stop																								0.0	0.51368689537	0.00089693069458	0.333945989609	1.0	w	546.846326113																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
126	200.0	s	-200.0																	1.0	0.0	1.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.367414951324	None	0.0	4.0	invertedtrianglegreen.gif	stop																								0.0	0.513813018799	0.0009589195251460001	0.367414951324	1.0	s	549.849462032																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
127	200.0	w	200.0																	1.0	0.0	1.0	0.0	0.0	3.0	3.0	0.0																													w	1.0	0.367681026459	None	0.0	1.0	circlegray.gif	go																								1.1	0.51437497139	0.000900030136108	0.367681026459	1.0	w	552.852689981																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
128	200.0	w	200.0																	1.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0																													w	1.0	0.334435939789	None	0.0	0.5	linewhite.gif	go																								0.47	0.514271974564	0.0008978843688960001	0.334435939789	1.0	w	555.856914997																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
129	-200.0	a	-200.0																	1.0	0.0	1.0	0.0	1.0	1.0	5.0	3.0																													a	1.0	0.367269039154	None	0.0	1.0	crosscyan.gif	stop																								0.94	0.513889074326	0.000900030136108	0.367269039154	1.0	a	558.859683037																																		2015_Jul_02_1405	59.8236798453	LearningTask	1	76	
