	xPos	corrAns	yPos	corrGoResp	yPosGoStim	xPosGoStim	pracTrials.thisRepN	pracTrials.thisTrialN	pracTrials.thisN	pracTrials.thisIndex	ReDoLoopPrac.thisRepN	ReDoLoopPrac.thisTrialN	ReDoLoopPrac.thisN	ReDoLoopPrac.thisIndex	ReDoLoopPrac.thisTrial	pracStopTrials.thisRepN	pracStopTrials.thisTrialN	pracStopTrials.thisN	pracStopTrials.thisIndex	Blocks.thisRepN	Blocks.thisTrialN	Blocks.thisN	Blocks.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	ReDoLoopMain.thisRepN	ReDoLoopMain.thisTrialN	ReDoLoopMain.thisN	ReDoLoopMain.thisIndex	ReDoLoopMain.thisTrial	StopBlocks.thisRepN	StopBlocks.thisTrialN	StopBlocks.thisN	StopBlocks.thisIndex	StopTrials.thisRepN	StopTrials.thisTrialN	StopTrials.thisN	StopTrials.thisIndex	auctionBlocks.thisRepN	auctionBlocks.thisTrialN	auctionBlocks.thisN	auctionBlocks.thisIndex	auctionTrials.thisRepN	auctionTrials.thisTrialN	auctionTrials.thisN	auctionTrials.thisIndex	learningTrialList	learningPracTrialList	stopTrialList	stopPracTrialList	auctionTrialList	ok1.keys	ok1.rt	resp.keys	resp.corr	resp.rt	feedbackResp.keys	feedbackResp.corr	currentReward	currentStimulus	currentStimType	firstPracComputedRewardOutput	firstPracLearningStimOnset	firstPracLearningFixOnset	firstPracPresentationRT	firstPracPresentationAcc	firstPracPresentationResp	firstPracEndTrialTimeStamp	StartTrialTimeStamp	trialType	goStim	stimType	stopStimValue	goResp.keys	goResp.corr	goResp.rt	key_resp_9.keys	key_resp_9.corr	fixStopOnset	goStimOnset	stopSignalOnset	EndTrialTimeStamp	key_resp_3.keys	key_resp_3.rt	firstComputedRewardOutput	firstLearningStimOnset	firstLearningFixOnset	firstPresentationRT	firstPresentationAcc	firstPresentationResp	firstEndTrialTimeStamp	secondComputedRewardOutput	secondLearningStimOnset	secondLearningFixOnset	secondPresentationRT	secondPresentationAcc	secondPresentationResp	secondEndTrialTimeStamp	key_resp_7.keys	key_resp_7.rt	feedbackResp.rt	beginningSSD	EndingSSD	key_resp_4.keys	key_resp_4.rt	auctionResponse.keys	auctionResponse.rt	auctionStimDuration	auctionStim	auctionAmounts	auctionStimValue	auctionCondition	chosenAuctionAmount	key_resp_5.keys	key_resp_5.rt	shuffledRewardList	chosenReward1	chosenReward2	chosenReward3	chosenReward4	chosenReward5	key_resp_6.keys	key_resp_6.rt	date	frameRate	expName	session	participant	Unnamed: 130
0																																																	[]	[]	[]	[]	[]	9.0	57.637616872799995																																																																							2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
1	-200.0	q	200.0				0.0	0.0	0.0	5.0																																														q	1.0	0.867943048477	None	0.0	0.5	squaregreen.gif	go	0.6	0.512494087219	0.074520111084	0.867943048477	1.0	q	123.828341007																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
2	200.0	w	200.0				0.0	1.0	1.0	4.0																																														w	1.0	0.5348789691929999	None	0.0	2.0	diamondblue.gif	stop	1.84	0.514429092407	0.0162601470947	0.5348789691929999	1.0	w	126.831009865																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
3	200.0	s	-200.0				0.0	2.0	2.0	6.0																																														s	1.0	0.384464979172	None	0.0	0.5	circleyellow.gif	stop	0.0	0.5151450634	0.0265960693359	0.384464979172	1.0	s	129.83433795																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
4	-200.0	q	200.0				0.0	3.0	3.0	1.0																																														q	1.0	0.45136690139799995	None	0.0	4.0	lineorange.gif	go	4.07	0.514820098877	0.0173709392548	0.45136690139799995	1.0	q	132.837824821																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
5	200.0	s	-200.0				0.0	4.0	4.0	2.0																																														s	1.0	0.384119987488	None	0.0	2.0	hexagongray.gif	go	0.0	0.514667987823	0.0222418308258	0.384119987488	1.0	s	135.84125185																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
6	200.0	w	200.0				0.0	5.0	5.0	0.0																																														w	1.0	0.467750072479	None	0.0	2.0	hexagongray.gif	go	2.07	0.515054225922	0.0009431838989260002	0.467750072479	1.0	w	138.844790936																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
7	-200.0	a	-200.0				0.0	6.0	6.0	7.0																																														a	1.0	0.434187173843	None	0.0	0.5	circleyellow.gif	stop	0.68	0.514366149902	0.00096607208252	0.434187173843	1.0	a	141.84800791700002																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
8	-200.0	a	-200.0				0.0	7.0	7.0	3.0																																														a	1.0	0.43429207801799996	None	0.0	1.0	crosswhite.gif	stop	0.0	0.5149040222169999	0.0329260826111	0.43429207801799996	1.0	a	144.851160049																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
9	-200.0	q	200.0				0.0	8.0	8.0	9.0																																														q	1.0	0.400979995728	None	0.0	1.0	crosswhite.gif	stop	0.82	0.515035152435	0.0009710788726810001	0.400979995728	1.0	q	147.85493183100002																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
10	200.0	w	200.0				0.0	9.0	9.0	8.0																																														w	1.0	0.417816162109	None	0.0	4.0	trianglemagenta.gif	stop	0.0	0.51452589035	0.016438007354700003	0.417816162109	1.0	w	150.85839390799998																																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
11				m	0.0	200.0										0.0	0.0	0.0	1.0																																																				203.610306025	stop	circleyellow.gif	stop	0.5	m	1.0	0.46754789352399995	None	0.0	0.00137186050415	0.505244970322	0.755767822266	206.603385925																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
12				m	0.0	200.0										0.0	1.0	1.0	1.0																																																				206.603824854	stop	crosswhite.gif	stop	1.0	None	0.0		None	0.0	0.000995874404907	0.515321969986	0.7660698890690001	209.60666990299998																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
13				m	0.0	200.0										1.0	0.0	2.0	1.0																																																				209.60714888599998	stop	crosswhite.gif	stop	1.0	m	1.0	0.400761842728	None	0.0	0.00110101699829	0.5154139995570001	0.7657680511470001	212.609822989																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
14				z	0.0	-200.0										1.0	1.0	3.0	0.0																																																				212.61025404900002	stop	diamondblue.gif	stop	2.0	None	0.0		None	0.0	0.008494138717649998	0.515737056732	0.7660219669339999	215.613363981																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
15				z	0.0	-200.0										2.0	0.0	4.0	0.0																																																				215.61372184799998	stop	circleyellow.gif	stop	0.5	None	0.0		None	0.0	0.00108194351196	0.515846014023	0.7659449577330001	218.616927862																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
16				z	0.0	-200.0										2.0	1.0	5.0	0.0																																																				218.617328882	go	invertedtrianglecyan.gif	go	1.0	z	1.0	0.650712966919	None	0.0	0.013700008392299998	0.51571893692		221.619882822																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
17				m	0.0	200.0										3.0	0.0	6.0	1.0																																																				221.620306015	stop	diamondblue.gif	stop	2.0	None	0.0		None	0.0	0.000984907150269	0.5157408714289999	0.766054868698	224.623354912																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
18				m	0.0	200.0										3.0	1.0	7.0	1.0																																																				224.623759031	go	hexagongray.gif	go	2.0	m	1.0	0.851380825043	None	0.0	0.00732278823853	0.515549898148		227.62662982900002																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
19				z	0.0	-200.0										4.0	0.0	8.0	0.0																																																				227.62699604	go	squaregreen.gif	go	0.5	z	1.0	0.5840909481050001	None	0.0	0.0162332057953	0.515277147293		230.629993916																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
20				z	0.0	-200.0										4.0	1.0	9.0	0.0																																																				230.630420923	go	lineorange.gif	go	4.0	z	1.0	0.8177468776700001	None	0.0	0.0053668022155799995	0.5157239437100001		233.63337183																																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
21																																																																																					9.0	86.7884578705																																								2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
22																																																						9.0	5.58958792686																																																																							2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
23	-200.0	q	200.0																	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																													q	1.0	0.584422111511	None	0.0	2.0	hexagongray.gif	go																								0.0	0.500355005264	0.0122900009155	0.584422111511	1.0	q	329.275393963																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
24	-200.0	q	200.0																	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0																													q	1.0	0.351155996323	None	0.0	2.0	diamondblue.gif	stop																								2.13	0.513063907623	0.0382919311523	0.351155996323	1.0	q	332.278166056																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
25	200.0	s	-200.0																	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0																													s	1.0	0.35085988044699995	None	0.0	2.0	diamondblue.gif	stop																								2.09	0.513671159744	0.0009570121765139998	0.350859880447	1.0	s	335.281386852																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
26	200.0	w	200.0																	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0																													w	1.0	0.317800998688	None	0.0	2.0	diamondblue.gif	stop																								2.18	0.513928890228	0.000943899154663	0.317800998688	1.0	w	338.284370899																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
27	200.0	s	-200.0																	0.0	0.0	0.0	0.0	1.0	0.0	4.0	2.0																													s	1.0	0.317779779434	None	0.0	2.0	hexagongray.gif	go																								2.14	0.514506816864	0.0009329319000239999	0.317779779434	1.0	s	341.287868977																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
28	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	1.0	1.0	5.0	3.0																													a	1.0	0.33368611335799997	None	0.0	0.5	squaregreen.gif	go																								0.0	0.514099836349	0.0170538425446	0.333686113358	1.0	a	344.291786909																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
29	200.0	w	200.0																	0.0	0.0	0.0	0.0	1.0	2.0	6.0	0.0																													w	1.0	0.300715923309	None	0.0	0.5	squaregreen.gif	go																								0.0	0.513813972473	0.00122594833374	0.300715923309	1.0	w	347.294672966																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
30	-200.0	q	200.0																	0.0	0.0	0.0	0.0	1.0	3.0	7.0	1.0																													q	1.0	0.367498874664	None	0.0	4.0	lineorange.gif	go																								3.97	0.514351129532	0.0138170719147	0.367498874664	1.0	q	350.29797887800004																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
31	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	2.0	0.0	8.0	3.0																													a	1.0	0.368042945862	None	0.0	0.5	squaregreen.gif	go																								0.66	0.513608932495	0.0009279251098630001	0.368042945862	1.0	a	353.30138683300004																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
32	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	2.0	1.0	9.0	3.0																													a	1.0	0.33446788787799997	None	0.0	1.0	crosswhite.gif	stop																								1.18	0.513887166977	0.013665199279799999	0.334467887878	1.0	a	356.30448389099996																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
33	200.0	s	-200.0																	0.0	0.0	0.0	0.0	2.0	2.0	10.0	2.0																													s	1.0	0.33436393737799996	None	0.0	0.5	squaregreen.gif	go																								0.0	0.514232158661	0.0009331703186039999	0.334363937378	1.0	s	359.308197021																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
34	200.0	w	200.0																	0.0	0.0	0.0	0.0	2.0	3.0	11.0	0.0																													w	1.0	0.300929069519	None	0.0	1.0	invertedtrianglecyan.gif	go																								0.97	0.514071941376	0.00784707069397	0.300929069519	1.0	w	362.311466932																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
35	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	0.0	12.0	3.0																													a	1.0	0.33432793617199996	None	0.0	4.0	lineorange.gif	go																								4.18	0.5139658451079999	0.000976800918579	0.334327936172	1.0	a	365.315080881																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
36	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	3.0	1.0	13.0	3.0																													a	1.0	0.350435018539	None	0.0	4.0	lineorange.gif	go																								4.11	0.5141031742100001	0.0009191036224369998	0.350435018539	1.0	a	368.318307877																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
37	200.0	s	-200.0																	0.0	0.0	0.0	0.0	3.0	2.0	14.0	2.0																													s	1.0	0.334339141846	None	0.0	1.0	invertedtrianglecyan.gif	go																								0.91	0.514093875885	0.000902891159058	0.334339141846	1.0	s	371.321322918																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
38	200.0	w	200.0																	0.0	0.0	0.0	0.0	3.0	3.0	15.0	0.0																													w	1.0	0.334650039673	None	0.0	2.0	diamondblue.gif	stop																								1.92	0.514242887497	0.0283570289612	0.334650039673	1.0	w	374.32502389																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
39	200.0	w	200.0																	0.0	0.0	0.0	0.0	4.0	0.0	16.0	0.0																													w	1.0	0.384413957596	None	0.0	0.5	circleyellow.gif	stop																								0.65	0.514147043228	0.157835006714	0.384413957596	1.0	w	377.32830405199996																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
40	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	1.0	17.0	3.0																													a	1.0	0.317669868469	None	0.0	4.0	trianglemagenta.gif	stop																								3.89	0.5138251781459999	0.0228159427643	0.317669868469	1.0	a	380.331532955																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
41	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	2.0	18.0	3.0																													a	1.0	0.317327976227	None	0.0	0.5	squaregreen.gif	go																								0.74	0.514036893845	0.009010791778559998	0.317327976227	1.0	a	383.334734917																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
42	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	4.0	3.0	19.0	3.0																													a	1.0	0.35074090957599996	None	0.0	2.0	hexagongray.gif	go																								0.0	0.514476060867	0.0158700942993	0.350740909576	1.0	a	386.338664055																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
43	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	5.0	0.0	20.0	3.0																													a	1.0	0.317780971527	None	0.0	0.5	squaregreen.gif	go																								0.41	0.513999938965	0.0009100437164310001	0.317780971527	1.0	a	389.34151291800003																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
44	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	1.0	21.0	2.0																													s	1.0	0.350696086884	None	0.0	4.0	lineorange.gif	go																								3.81	0.514378070831	0.000949144363403	0.350696086884	1.0	s	392.34517884300004																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
45	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	2.0	22.0	2.0																													s	1.0	0.350826025009	None	0.0	2.0	diamondblue.gif	stop																								2.12	0.514225006104	0.000900983810425	0.350826025009	1.0	s	395.348208904																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
46	200.0	s	-200.0																	0.0	0.0	0.0	0.0	5.0	3.0	23.0	2.0																													s	1.0	0.317635059357	None	0.0	2.0	diamondblue.gif	stop																								0.0	0.5143899917600001	0.00095796585083	0.317635059357	1.0	s	398.35181284																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
47	200.0	s	-200.0																	0.0	0.0	0.0	0.0	6.0	0.0	24.0	2.0																													s	1.0	0.350914001465	None	0.0	0.5	squaregreen.gif	go																								0.37	0.5138020515439999	0.000968933105469	0.350914001465	1.0	s	401.354826927																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
48	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	6.0	1.0	25.0	3.0																													a	1.0	0.36737394332900003	None	0.0	4.0	lineorange.gif	go																								3.85	0.514596939087	0.0008897781372069999	0.367373943329	1.0	a	404.358541965																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
49	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	2.0	26.0	0.0																													w	1.0	0.384308099747	None	0.0	0.5	circleyellow.gif	stop																								0.32	0.513906955719	0.0009109973907470001	0.384308099747	1.0	w	407.36187505699996																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
50	200.0	w	200.0																	0.0	0.0	0.0	0.0	6.0	3.0	27.0	0.0																													w	1.0	0.400953054428	None	0.0	4.0	trianglemagenta.gif	stop																								4.02	0.514151096344	0.0009360313415529999	0.400953054428	1.0	w	410.365159988																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
51	-200.0	q	200.0																	0.0	0.0	0.0	0.0	7.0	0.0	28.0	1.0																													q	1.0	0.434141159058	None	0.0	1.0	invertedtrianglecyan.gif	go																								1.18	0.514219045639	0.00948309898376	0.434141159058	1.0	q	413.368342876																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
52	200.0	s	-200.0																	0.0	0.0	0.0	0.0	7.0	1.0	29.0	2.0																													s	1.0	0.36740016937299996	None	0.0	1.0	invertedtrianglecyan.gif	go																								0.92	0.514345884323	0.0010049343109099999	0.367400169373	1.0	s	416.371964931																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
53	200.0	w	200.0																	0.0	0.0	0.0	0.0	7.0	2.0	30.0	0.0																													w	1.0	0.334633827209	None	0.0	1.0	crosswhite.gif	stop																								0.8	0.514097213745	0.0138170719147	0.334633827209	1.0	w	419.375099897																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
54	200.0	w	200.0																	0.0	0.0	0.0	0.0	7.0	3.0	31.0	0.0																													w	1.0	0.41741490364100003	None	0.0	0.5	squaregreen.gif	go																								0.27	0.514404058456	0.0124640464783	0.417414903641	1.0	w	422.37846803699995																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
55	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	0.0	32.0	2.0																													s	1.0	0.351075172424	None	0.0	4.0	lineorange.gif	go																								4.1	0.514387130737	0.0123629570007	0.351075172424	1.0	s	425.38201093699996																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
56	200.0	s	-200.0																	0.0	0.0	0.0	0.0	8.0	1.0	33.0	2.0																													s	1.0	0.367596149445	None	0.0	1.0	crosswhite.gif	stop																								0.91	0.514147996902	0.00094199180603	0.367596149445	1.0	s	428.385189056																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
57	-200.0	q	200.0																	0.0	0.0	0.0	0.0	8.0	2.0	34.0	1.0																													q	1.0	0.400583982468	None	0.0	2.0	hexagongray.gif	go																								2.22	0.514497041702	0.0460529327393	0.400583982468	1.0	q	431.38882494																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
58	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	8.0	3.0	35.0	3.0																													a	1.0	0.36760997772200005	None	0.0	2.0	diamondblue.gif	stop																								1.85	0.51388502121	0.0406730175018	0.367609977722	1.0	a	434.392024994																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
59	200.0	w	200.0																	0.0	0.0	0.0	0.0	9.0	0.0	36.0	0.0																													w	1.0	0.400791883469	None	0.0	2.0	hexagongray.gif	go																								0.0	0.514014959335	0.000977039337158	0.400791883469	1.0	w	437.395226955																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
60	200.0	s	-200.0																	0.0	0.0	0.0	0.0	9.0	1.0	37.0	2.0																													s	1.0	0.35096001625100004	None	0.0	1.0	crosswhite.gif	stop																								1.14	0.514034986496	0.0009520053863530001	0.350960016251	1.0	s	440.398599863																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
61	200.0	w	200.0																	0.0	0.0	0.0	0.0	9.0	2.0	38.0	0.0																													w	1.0	0.333646059036	None	0.0	2.0	hexagongray.gif	go																								0.0	0.514477968216	0.00104093551636	0.333646059036	1.0	w	443.40214586300004																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
62	200.0	w	200.0																	0.0	0.0	0.0	0.0	9.0	3.0	39.0	0.0																													w	1.0	0.350480794907	None	0.0	4.0	lineorange.gif	go																								0.0	0.514383077621	0.0009670257568360001	0.350480794907	1.0	w	446.405407906																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
63	200.0	w	200.0																	0.0	0.0	0.0	0.0	10.0	0.0	40.0	0.0																													w	1.0	0.350533008575	None	0.0	0.5	squaregreen.gif	go																								0.4	0.51404094696	0.00100803375244	0.350533008575	1.0	w	449.408627033																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
64	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	10.0	1.0	41.0	3.0																													a	1.0	0.367319107056	None	0.0	4.0	lineorange.gif	go																								0.0	0.514625072479	0.000900983810425	0.367319107056	1.0	a	452.41194796599996																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
65	200.0	w	200.0																	0.0	0.0	0.0	0.0	10.0	2.0	42.0	0.0																													w	1.0	0.351402997971	None	0.0	4.0	lineorange.gif	go																								4.16	0.514137983322	0.000926971435547	0.351402997971	1.0	w	455.415680885																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
66	200.0	s	-200.0																	0.0	0.0	0.0	0.0	10.0	3.0	43.0	2.0																													s	1.0	0.367269039154	None	0.0	1.0	crosswhite.gif	stop																								0.75	0.513803005219	0.00102996826172	0.367269039154	1.0	s	458.41890382800005																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
67	-200.0	q	200.0																	0.0	0.0	0.0	0.0	11.0	0.0	44.0	1.0																													q	1.0	0.36755418777500004	None	0.0	2.0	diamondblue.gif	stop																								1.78	0.514183998108	0.0360651016235	0.367554187775	1.0	q	461.422425032																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
68	-200.0	q	200.0																	0.0	0.0	0.0	0.0	11.0	1.0	45.0	1.0																													q	1.0	0.367400884628	None	0.0	1.0	crosswhite.gif	stop																								0.78	0.513979196548	0.0009291172027589999	0.367400884628	1.0	q	464.426226854																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
69	-200.0	q	200.0																	0.0	0.0	0.0	0.0	11.0	2.0	46.0	1.0																													q	1.0	0.351146936417	None	0.0	1.0	invertedtrianglecyan.gif	go																								1.01	0.5135409832	0.0294787883759	0.351146936417	1.0	q	467.42897892																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
70	200.0	s	-200.0																	0.0	0.0	0.0	0.0	11.0	3.0	47.0	2.0																													s	1.0	0.367304086685	None	0.0	4.0	trianglemagenta.gif	stop																								3.8	0.514092922211	0.0052809715271000006	0.367304086685	1.0	s	470.43269705800003																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
71	-200.0	q	200.0																	0.0	0.0	0.0	0.0	12.0	0.0	48.0	1.0																													q	1.0	0.35106086730999997	None	0.0	4.0	trianglemagenta.gif	stop																								0.0	0.5133869647980001	0.0010588169097899998	0.35106086731	1.0	q	473.435680866																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
72	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	12.0	1.0	49.0	3.0																													a	1.0	0.384269952774	None	0.0	1.0	crosswhite.gif	stop																								0.0	0.5144739151	0.0008990764617919999	0.350844860077	0.0	q	476.439015865	0.77	0.515602111816	0.00103998184204	0.384269952774	1.0	a	479.442767859																										2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
73	-200.0	q	200.0																	0.0	0.0	0.0	0.0	12.0	2.0	50.0	1.0																													q	1.0	0.434541940689	None	0.0	0.5	squaregreen.gif	go																								0.0	0.513669967651	0.014927148819	0.434541940689	1.0	q	482.445724964																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
74	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	12.0	3.0	51.0	3.0																													a	1.0	0.367777109146	None	0.0	1.0	invertedtrianglecyan.gif	go																								1.0	0.514189004898	0.0222239494324	0.367777109146	1.0	a	485.448936939																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
75	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	0.0	52.0	3.0																													a	1.0	0.36730909347499996	None	0.0	2.0	hexagongray.gif	go																								0.0	0.514523029327	0.00767588615417	0.367309093475	1.0	a	488.452384949																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
76	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	1.0	53.0	3.0																													a	1.0	0.36750316619900003	None	0.0	2.0	hexagongray.gif	go																								1.92	0.514235019684	0.0009140968322749999	0.367503166199	1.0	a	491.45577383																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
77	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	13.0	2.0	54.0	3.0																													a	1.0	0.333985805511	None	0.0	0.5	squaregreen.gif	go																								0.68	0.514145851135	0.0009720325469970001	0.333985805511	1.0	a	494.45915603599997																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
78	200.0	w	200.0																	0.0	0.0	0.0	0.0	13.0	3.0	55.0	0.0																													w	1.0	0.400952100754	None	0.0	1.0	crosswhite.gif	stop																								0.0	0.513542175293	0.00861310958862	0.400952100754	1.0	w	497.462352991																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
79	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	0.0	56.0	1.0																													q	1.0	0.384150981903	None	0.0	0.5	circleyellow.gif	stop																								0.68	0.514410018921	0.136682033539	0.384150981903	1.0	q	500.466281891																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
80	-200.0	q	200.0																	0.0	0.0	0.0	0.0	14.0	1.0	57.0	1.0																													q	1.0	0.38442611694300005	None	0.0	0.5	circleyellow.gif	stop																								0.44	0.513316869736	0.0009779930114750001	0.384426116943	1.0	q	503.46952700599996																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
81	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	14.0	2.0	58.0	3.0																													a	1.0	0.384255886078	None	0.0	0.5	circleyellow.gif	stop																								0.5	0.513561964035	0.0009670257568360001	0.384255886078	1.0	a	506.472372055																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
82	-200.0	a	-200.0																	0.0	0.0	0.0	0.0	14.0	3.0	59.0	3.0																													a	1.0	0.451199054718	None	0.0	2.0	diamondblue.gif	stop																								0.0	0.5144588947300001	0.018735885620099996	0.451199054718	1.0	a	509.476006985																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
83	200.0	s	-200.0																	0.0	0.0	0.0	0.0	15.0	0.0	60.0	2.0																													s	1.0	0.417373895645	None	0.0	0.5	circleyellow.gif	stop																								0.0	0.514277935028	0.0009069442749019998	0.417373895645	1.0	s	512.479962826																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
84	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	1.0	61.0	1.0																													q	1.0	0.434209108353	None	0.0	4.0	trianglemagenta.gif	stop																								4.22	0.513258934021	0.012503862381	0.434209108353	1.0	q	515.48267293																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
85	-200.0	q	200.0																	0.0	0.0	0.0	0.0	15.0	2.0	62.0	1.0																													q	1.0	0.40139484405500003	None	0.0	0.5	squaregreen.gif	go																								0.33	0.514234781265	0.0216867923737	0.401394844055	1.0	q	518.486032009																																	2015_Jun_30_1020	60.1203753739	LearningTask	1	68	
