xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,feedbackResp.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.21859002,go,squarewhite.gif,go,4.0,None,0,,None,0,0.000921964645386,0.514301776886,2923.22097301,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.22142506,stop,circleorange.gif,stop,1.0,z,0,0.250591993332,m,1,0.000925064086914,0.514925003052,2926.22446203,1.06552410126,0.116286039352,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926.22492194,stop,crossblue.gif,stop,4.0,z,1,0.501482963562,None,0,0.000931024551392,0.514735937119,2929.22799802,0.915066003799,,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929.228513,stop,circleorange.gif,stop,1.0,None,0,,None,0,0.000952005386353,0.514641046524,2932.23095083,1.01501989365,,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2932.23141789,go,hexagoncyan.gif,go,0.5,z,1,0.717934131622,None,0,0.000892877578735,0.515024900436,2935.2339139,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935.23437095,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.00092887878418,0.515855073929,2938.23792195,0.865935087204,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2938.23839998,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.000929117202759,0.51500415802,2941.24095702,0.914934158325,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2941.24141002,go,diamondyellow.gif,stop,0.5,z,1,0.967309951782,None,0,0.000922918319702,0.515435934067,2944.24410987,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2944.24456882,stop,circleorange.gif,stop,1.0,None,0,,None,0,0.000937938690186,0.515403985977,2947.24787593,0.966071844101,,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947.24833202,stop,diamondyellow.gif,stop,0.5,None,0,,None,0,0.000933885574341,0.514961957932,2950.25109506,1.01534199715,,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950.25154805,stop,crossblue.gif,stop,4.0,None,0,,None,0,0.00113487243652,0.51486992836,2953.25444698,1.06596302986,,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953.254951,go,circleorange.gif,stop,1.0,None,0,,m,1,0.000983953475952,0.514895915985,2956.257967,,0.400446891785,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956.25842595,stop,diamondyellow.gif,stop,0.5,z,1,0.484349966049,None,0,0.000931024551392,0.514966964722,2959.26126504,1.11532092094,,,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2959.26179194,stop,linegray.gif,stop,2.0,z,1,0.80149102211,None,0,0.000948905944824,0.514402866364,2962.26454592,1.06508183479,,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2962.26500988,go,squarewhite.gif,go,4.0,None,0,,m,1,0.000947952270508,0.515092849731,2965.26768398,,0.117015123367,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.26815891,go,crossblue.gif,stop,4.0,z,1,0.467925071716,None,0,0.000921964645386,0.51512503624,2968.27086997,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968.2715919,go,diamondyellow.gif,stop,0.5,z,1,0.384460926056,None,0,0.000948905944824,0.514657020569,2971.27453184,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.27498984,go,invertedtrianglegreen.gif,go,1.0,None,0,,None,0,0.000926971435547,0.515084028244,2974.27770686,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,40.7725419998,,,,,,,,,,,,,,,,,,,,9,296.998113155,,,,,,,,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3314.09354496,,,,,,,,,,,,3320.130054,,,,,,,,,,,,,,,,,,,,,,,,,,None,5.9703130722,invertedtrianglegreen.gif,"[88, 44, 264, 132, 220, 176]",1.0,go,0,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3320.13144183,,,,,,,,,,,,3326.17029405,,,,,,,,,,,,,,,,,,,,,,,,,,y,3.24673604965,diamondyellow.gif,"[204, 170, 68, 34, 136, 102]",0.5,stop,68,2.26977992058,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3326.17134905,,,,,,,,,,,,3332.19385195,,,,,,,,,,,,,,,,,,,,,,,,,,i,4.27154612541,hexagoncyan.gif,"[102, 68, 170, 204, 34, 136]",0.5,go,34,3.28743696213,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3332.19489884,,,,,,,,,,,,3338.21735692,,,,,,,,,,,,,,,,,,,,,,,,,,r,5.8924100399,crossblue.gif,"[44, 88, 176, 220, 264, 132]",4.0,stop,44,4.90520310402,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3338.21838593,,,,,,,,,,,,3344.24062395,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.35193896294,hexagoncyan.gif,"[54, 216, 324, 162, 108, 270]",0.5,go,54,2.35231614113,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3344.2419939,,,,,,,,,,,,3350.26393199,,,,,,,,,,,,,,,,,,,,,,,,,,u,5.40568089485,linegray.gif,"[54, 270, 108, 216, 162, 324]",2.0,stop,216,4.42135095596,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,3350.26504183,,,,,,,,,,,,3356.33737683,,,,,,,,,,,,,,,,,,,,,,,,,,r,4.96335101128,trianglemagenta.gif,"[264, 176, 88, 132, 220, 44]",2.0,go,264,4.02128410339,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,3356.33855987,,,,,,,,,,,,3362.3443749,,,,,,,,,,,,,,,,,,,,,,,,,,None,5.97253298759,hexagoncyan.gif,"[204, 102, 34, 68, 170, 136]",0.5,go,0,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,3362.345438,,,,,,,,,,,,3368.35081196,,,,,,,,,,,,,,,,,,,,,,,,,,i,5.90538597107,crossblue.gif,"[78, 117, 195, 39, 234, 156]",4.0,stop,234,4.90583205223,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,3368.35208201,,,,,,,,,,,,3374.37405896,,,,,,,,,,,,,,,,,,,,,,,,,,None,5.97140288353,diamondyellow.gif,"[196, 147, 49, 245, 294, 98]",0.5,stop,0,,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,3374.37509084,,,,,,,,,,,,3380.43136787,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.64483690262,circleorange.gif,"[68, 170, 136, 34, 204, 102]",1.0,stop,34,1.68595314026,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,3380.43240285,,,,,,,,,,,,3386.43785596,,,,,,,,,,,,,,,,,,,,,,,,,,u,3.76959109306,invertedtrianglegreen.gif,"[117, 156, 195, 234, 39, 78]",1.0,go,234,2.7700650692,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3386.43889403,,,,,,,,,,,,3392.44442201,,,,,,,,,,,,,,,,,,,,,,,,,,o,4.75534796715,diamondyellow.gif,"[68, 136, 102, 34, 204, 170]",0.5,stop,170,3.75447797775,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,3392.44547296,,,,,,,,,,,,3398.50108695,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.91823887825,squarewhite.gif,"[132, 264, 176, 44, 88, 220]",4.0,go,264,2.9529941082,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3398.50211,,,,,,,,,,,,3404.50829196,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.50337505341,invertedtrianglegreen.gif,"[196, 147, 49, 245, 294, 98]",1.0,go,147,2.50321388245,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,3404.50942588,,,,,,,,,,,,3410.53122687,,,,,,,,,,,,,,,,,,,,,,,,,,i,3.93577003479,squarewhite.gif,"[270, 108, 162, 216, 324, 54]",4.0,go,324,2.93703389168,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,3410.53235483,,,,,,,,,,,,3416.53865385,,,,,,,,,,,,,,,,,,,,,,,,,,i,3.336384058,trianglemagenta.gif,"[156, 78, 39, 234, 195, 117]",2.0,go,195,2.33658099174,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,3416.5398109,,,,,,,,,,,,3422.56153989,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.95156598091,circleorange.gif,"[245, 49, 196, 98, 294, 147]",1.0,stop,49,1.95250797272,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3422.56287003,,,,,,,,,,,,3428.58489203,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.60049390793,crossblue.gif,"[324, 162, 108, 270, 216, 54]",4.0,stop,324,1.6017370224,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,3428.58598685,,,,,,,,,,,,3434.59172082,,,,,,,,,,,,,,,,,,,,,,,,,,u,4.22025299072,circleorange.gif,"[245, 49, 147, 98, 294, 196]",1.0,stop,98,3.22067308426,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3439.03214288,,,,,,,,,,,,3445.03687787,,,,,,,,,,,,,,,,,,,,,,,,,,t,4.20395183563,squarewhite.gif,"[176, 264, 220, 88, 44, 132]",4.0,go,264,3.20360302925,9,2.37540793419,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3445.03829193,,,,,,,,,,,,3451.04342389,,,,,,,,,,,,,,,,,,,,,,,,,,y,3.40303516388,squarewhite.gif,"[98, 245, 294, 49, 196, 147]",4.0,go,294,2.40281820297,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3451.04445004,,,,,,,,,,,,3457.05014706,,,,,,,,,,,,,,,,,,,,,,,,,,y,3.16962885857,hexagoncyan.gif,"[234, 78, 39, 195, 156, 117]",0.5,go,39,2.16979980469,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3457.05130291,,,,,,,,,,,,3463.05664301,,,,,,,,,,,,,,,,,,,,,,,,,,o,4.5540099144,crossblue.gif,"[49, 98, 147, 245, 196, 294]",4.0,stop,294,3.55412507057,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3463.05771804,,,,,,,,,,,,3469.06351089,,,,,,,,,,,,,,,,,,,,,,,,,,i,5.35570406914,diamondyellow.gif,"[156, 234, 78, 195, 39, 117]",0.5,stop,39,4.37114095688,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3469.06452894,,,,,,,,,,,,3475.07030201,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.47021198273,hexagoncyan.gif,"[196, 98, 245, 294, 147, 49]",0.5,go,49,2.46942210197,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,3475.07141495,,,,,,,,,,,,3481.07710195,,,,,,,,,,,,,,,,,,,,,,,,,,u,3.82050919533,crossblue.gif,"[102, 34, 136, 204, 68, 170]",4.0,stop,204,2.81988096237,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,3481.07816386,,,,,,,,,,,,3487.08408904,,,,,,,,,,,,,,,,,,,,,,,,,,u,3.95269799232,linegray.gif,"[117, 234, 39, 195, 156, 78]",2.0,stop,195,2.95300889015,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,3487.08530188,,,,,,,,,,,,3493.09059596,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.75342202187,linegray.gif,"[170, 136, 204, 68, 102, 34]",2.0,stop,170,2.75357198715,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,3493.09176898,,,,,,,,,,,,3499.09706903,,,,,,,,,,,,,,,,,,,,,,,,,,t,4.7212870121,hexagoncyan.gif,"[234, 39, 156, 78, 117, 195]",0.5,go,39,3.72148609161,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,3499.09809899,,,,,,,,,,,,3505.12030387,,,,,,,,,,,,,,,,,,,,,,,,,,t,4.72020697594,diamondyellow.gif,"[220, 176, 88, 44, 264, 132]",0.5,stop,176,3.73723292351,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,3505.12148285,,,,,,,,,,,,3511.14390993,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.95205187798,linegray.gif,"[196, 245, 294, 49, 98, 147]",2.0,stop,196,2.95388007164,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3511.14509892,,,,,,,,,,,,3517.15068483,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.53658795357,hexagoncyan.gif,"[264, 88, 132, 44, 176, 220]",0.5,go,44,1.53527116776,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,3517.15172696,,,,,,,,,,,,3523.15754104,,,,,,,,,,,,,,,,,,,,,,,,,,i,4.2203438282,diamondyellow.gif,"[147, 245, 49, 98, 196, 294]",0.5,stop,196,3.22058486938,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3523.15867496,,,,,,,,,,,,3529.16392398,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.57085990906,crossblue.gif,"[88, 220, 44, 132, 176, 264]",4.0,stop,264,2.56948304176,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,3529.16496587,,,,,,,,,,,,3535.17050195,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.60233306885,squarewhite.gif,"[234, 195, 156, 39, 117, 78]",4.0,go,234,1.60191988945,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,3535.17153382,,,,,,,,,,,,3541.17773795,,,,,,,,,,,,,,,,,,,,,,,,,,y,3.91925692558,crossblue.gif,"[216, 108, 270, 324, 54, 162]",4.0,stop,270,2.91965103149,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,3541.17889786,,,,,,,,,,,,3547.18427992,,,,,,,,,,,,,,,,,,,,,,,,,,i,2.86901783943,squarewhite.gif,"[156, 195, 78, 117, 234, 39]",4.0,go,234,1.86872196198,,,,,,,,,,,2015_Jul_02_1354,59.8960392081,LearningTask,1,75,
