xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,feedbackResp.rt,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,3161.65970802,,,,,,,,,,,,,3167.66528606,,,,,,,,,,,,,,,,,,,,,,,,i,4.97368693352,crossmagenta.gif,"[44, 132, 88, 264, 220, 176]",4.0,stop,220,3.9717001915,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,3167.66633892,,,,,,,,,,,,,3173.67208099,,,,,,,,,,,,,,,,,,,,,,,,o,4.83802604675,hexagonwhite.gif,"[162, 270, 324, 108, 54, 216]",1.0,stop,216,3.83812499046,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,3173.67369008,,,,,,,,,,,,,3179.678653,,,,,,,,,,,,,,,,,,,,,,,,t,3.60374903679,diamondgray.gif,"[34, 68, 136, 204, 170, 102]",1.0,go,68,2.60314893723,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,3179.67969203,,,,,,,,,,,,,3185.685606,,,,,,,,,,,,,,,,,,,,,,,,u,2.63730883598,circleorange.gif,"[88, 220, 264, 176, 132, 44]",0.5,go,176,1.63527393341,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,3185.68663287,,,,,,,,,,,,,3191.69252396,,,,,,,,,,,,,,,,,,,,,,,,i,3.90339684486,linegreen.gif,"[324, 108, 54, 216, 270, 162]",2.0,go,270,2.902739048,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,3191.69355607,,,,,,,,,,,,,3197.69925404,,,,,,,,,,,,,,,,,,,,,,,,r,2.10181188583,crossmagenta.gif,"[234, 78, 117, 195, 39, 156]",4.0,stop,234,1.10120916367,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,3197.7004149,,,,,,,,,,,,,3203.72241402,,,,,,,,,,,,,,,,,,,,,,,,u,5.28637599945,linegreen.gif,"[147, 49, 245, 196, 98, 294]",2.0,go,196,4.28858208656,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,3203.72347999,,,,,,,,,,,,,3209.72940493,,,,,,,,,,,,,,,,,,,,,,,,u,5.65746998787,triangleyellow.gif,"[264, 88, 44, 132, 220, 176]",4.0,go,132,4.65575313568,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,3209.73059201,,,,,,,,,,,,,3215.75303793,,,,,,,,,,,,,,,,,,,,,,,,r,3.91464710236,squareblue.gif,"[102, 34, 68, 136, 204, 170]",2.0,stop,102,2.92028403282,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,3215.75416589,,,,,,,,,,,,,3221.75939202,,,,,,,,,,,,,,,,,,,,,,,,o,2.95364618301,invertedtrianglecyan.gif,"[78, 195, 234, 117, 156, 39]",0.5,stop,39,1.9523730278,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,3221.76044297,,,,,,,,,,,,,3227.76645088,,,,,,,,,,,,,,,,,,,,,,,,u,3.87014698982,squareblue.gif,"[49, 147, 294, 196, 98, 245]",2.0,stop,196,2.87008881569,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,3227.76747394,,,,,,,,,,,,,3233.77295494,,,,,,,,,,,,,,,,,,,,,,,,r,1.1496899128,invertedtrianglecyan.gif,"[147, 245, 49, 98, 196, 294]",0.5,stop,147,0.150228977203,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,3233.77398396,,,,,,,,,,,,,3239.77970791,,,,,,,,,,,,,,,,,,,,,,,,y,4.57198905945,linegreen.gif,"[44, 88, 132, 264, 176, 220]",2.0,go,132,3.58687996864,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,3239.78082609,,,,,,,,,,,,,3245.78675199,,,,,,,,,,,,,,,,,,,,,,,,o,5.43967795372,linegreen.gif,"[39, 195, 117, 234, 78, 156]",2.0,go,156,4.43871998787,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,3245.78782105,,,,,,,,,,,,,3251.79305291,,,,,,,,,,,,,,,,,,,,,,,,i,5.05587983131,crossmagenta.gif,"[136, 34, 68, 170, 102, 204]",4.0,stop,102,4.0546309948,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,3251.79411292,,,,,,,,,,,,,3257.81638193,,,,,,,,,,,,,,,,,,,,,,,,None,5.97098898888,squareblue.gif,"[294, 245, 98, 147, 49, 196]",2.0,stop,0,,,,,,,,,,,,2015_Jul_06_1123,59.7196767341,LearningTask,1,77,
