xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724.24501491,go,crosscyan.gif,stop,1.0,None,0,,m,1,0.000933170318604,0.515461206436,2727.24815202,,,,,,,,,,,,,,,,,,,,,-1,-1,0.0666270256042,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727.24860501,go,triangleblue.gif,go,2.0,m,1,0.450464010239,None,0,0.000933885574341,0.515249013901,2730.25096202,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.25142097,stop,hexagonyellow.gif,stop,0.5,z,1,0.434772014618,None,0,0.000947952270508,0.514936923981,2733.25471091,1.01584506035,,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733.25517106,go,linewhite.gif,go,0.5,z,1,0.784832000732,None,0,0.00092601776123,0.514873027802,2736.25802994,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2736.25848603,go,linewhite.gif,go,0.5,z,1,0.801069021225,None,0,0.000931024551392,0.515167951584,2739.261235,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739.26184011,go,squareorange.gif,go,4.0,m,1,0.68422293663,None,0,0.000914096832275,0.514887094498,2742.26482105,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.26528096,go,linewhite.gif,go,0.5,z,1,0.633955001831,None,0,0.000929832458496,0.515352964401,2745.26784992,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2745.26830792,stop,hexagonyellow.gif,stop,0.5,None,0,,None,0,0.000936985015869,0.515505075455,2748.27201009,0.965753078461,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748.27252197,go,circlegray.gif,go,1.0,m,1,0.701279878616,None,0,0.000946998596191,0.514461994171,2751.27517104,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751.27563095,stop,crosscyan.gif,stop,1.0,None,0,,None,0,0.000929117202759,0.514573097229,2754.2781229,0.965340137482,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754.278579,go,triangleblue.gif,go,2.0,z,1,0.784547805786,None,0,0.000946998596191,0.515285015106,2757.28175211,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2757.28221297,stop,diamondmagenta.gif,stop,2.0,None,0,,None,0,0.000931024551392,0.514966011047,2760.28514099,1.01596403122,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2760.28559589,stop,hexagonyellow.gif,stop,0.5,None,0,,None,0,0.00104594230652,0.515231847763,2763.2885139,1.06540083885,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.28896904,go,squareorange.gif,go,4.0,z,1,0.650813817978,None,0,0.000929117202759,0.515476942062,2766.29161406,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2766.29207897,go,squareorange.gif,go,4.0,m,1,0.701320886612,None,0,0.000936985015869,0.515388965607,2769.29514003,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769.29559612,go,linewhite.gif,go,0.5,z,1,0.651585102081,None,0,0.000959157943726,0.514876127243,2772.2985611,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2772.29902005,go,diamondmagenta.gif,stop,2.0,m,1,0.717861890793,None,0,0.00101399421692,0.515012025833,2775.30213213,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2775.3026011,go,invertedtrianglegreen.gif,stop,4.0,z,1,0.667804956436,None,0,0.0014340877533,0.514966964722,2778.30511308,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.3055799,stop,crosscyan.gif,stop,1.0,z,1,0.584522008896,None,0,0.000937938690186,0.515204906464,2781.30900693,1.11562085152,,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.30946493,go,circlegray.gif,go,1.0,m,1,0.600922822952,None,0,0.000923871994019,0.514731884003,2784.31189394,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2784.31235409,stop,crosscyan.gif,stop,1.0,None,0,,None,0,0.000931024551392,0.515272140503,2787.31552601,1.01577997208,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2787.31603312,go,circlegray.gif,go,1.0,z,1,0.451064109802,None,0,0.000952005386353,0.514850854874,2790.31887794,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790.31941605,go,crosscyan.gif,stop,1.0,m,1,0.718448162079,None,0,0.00108098983765,0.51472401619,2793.32217193,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793.32263207,stop,diamondmagenta.gif,stop,2.0,None,0,,None,0,0.00092887878418,0.515357971191,2796.32565498,1.06586194038,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796.32612205,go,squareorange.gif,go,4.0,z,1,0.817744016647,None,0,0.000910997390747,0.515224933624,2799.32898402,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.32944202,stop,crosscyan.gif,stop,1.0,None,0,,None,0,0.000927209854126,0.515037059784,2802.33265209,1.06552815437,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2802.33315802,stop,invertedtrianglegreen.gif,stop,4.0,m,1,0.718055009842,None,0,0.00108885765076,0.514539957047,2805.33586097,1.11496686935,,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.33631897,stop,crosscyan.gif,stop,1.0,None,0,,None,0,0.000923871994019,0.515246868134,2808.3391521,1.06600904465,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9.48567390442,,,,,,,,,,,,,,,,,,,,,9,252.801077127,,,,,,,,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3072.52197695,,,,,,,,,,,,3078.54202104,,,,,,,,,,,,,,,,,,,,,,,,,,None,5.98657894135,triangleblue.gif,"[220, 44, 132, 88, 176, 264]",2.0,go,0,,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3078.54338908,,,,,,,,,,,,3084.548944,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.47115397453,diamondmagenta.gif,"[264, 220, 132, 88, 176, 44]",2.0,stop,264,2.47004890442,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3084.54996991,,,,,,,,,,,,3090.55591512,,,,,,,,,,,,,,,,,,,,,,,,,,y,3.32001781464,linewhite.gif,"[34, 102, 136, 170, 204, 68]",0.5,go,136,2.3196439743,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3090.55708408,,,,,,,,,,,,3096.57957506,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.66748309135,triangleblue.gif,"[136, 68, 102, 170, 204, 34]",2.0,go,170,1.66877698898,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3096.58061004,,,,,,,,,,,,3102.60255694,,,,,,,,,,,,,,,,,,,,,,,,,,i,2.61021280289,diamondmagenta.gif,"[98, 196, 49, 147, 294, 245]",2.0,stop,294,1.61874508858,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3102.60358906,,,,,,,,,,,,3108.60932803,,,,,,,,,,,,,,,,,,,,,,,,,,i,2.70391082764,diamondmagenta.gif,"[176, 220, 44, 132, 264, 88]",2.0,stop,264,1.70182394981,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,3108.61049294,,,,,,,,,,,,3114.61600709,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.82009100914,circlegray.gif,"[176, 88, 220, 264, 44, 132]",1.0,go,264,1.81886696815,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,3114.61748409,,,,,,,,,,,,3120.62312007,,,,,,,,,,,,,,,,,,,,,,,,,,y,3.08598804474,crosscyan.gif,"[102, 68, 170, 34, 136, 204]",1.0,stop,170,2.0856590271,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,3120.62417293,,,,,,,,,,,,3126.64607906,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.31830906868,hexagonyellow.gif,"[245, 147, 196, 49, 294, 98]",0.5,stop,245,2.31897091866,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,3126.64720798,,,,,,,,,,,,3132.66985607,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.18480491638,invertedtrianglegreen.gif,"[324, 216, 54, 108, 162, 270]",4.0,stop,324,2.20244693756,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,3132.67101002,,,,,,,,,,,,3138.69310808,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.66776800156,hexagonyellow.gif,"[195, 78, 156, 234, 117, 39]",0.5,stop,234,1.66892910004,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,3138.69414997,,,,,,,,,,,,3144.71667099,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.13403987885,linewhite.gif,"[162, 270, 216, 54, 324, 108]",0.5,go,108,2.13540387154,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,3144.71779013,,,,,,,,,,,,3150.74006605,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.33516478539,triangleblue.gif,"[324, 162, 54, 216, 270, 108]",2.0,go,324,2.33634400368,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,3150.74111199,,,,,,,,,,,,3156.76351404,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.36761403084,diamondmagenta.gif,"[54, 162, 270, 324, 108, 216]",2.0,stop,270,1.36864590645,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,3156.76454806,,,,,,,,,,,,3162.78726792,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.86515307426,circlegray.gif,"[54, 324, 162, 216, 270, 108]",1.0,go,216,1.86887478828,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,3162.78830409,,,,,,,,,,,,3168.81026006,,,,,,,,,,,,,,,,,,,,,,,,,,y,3.35141515732,diamondmagenta.gif,"[324, 54, 216, 162, 108, 270]",2.0,stop,216,2.35261106491,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,3168.81131005,,,,,,,,,,,,3174.81726003,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.95213389397,linewhite.gif,"[156, 39, 195, 117, 234, 78]",0.5,go,195,1.95248579979,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,3174.8182869,,,,,,,,,,,,3180.82397389,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.88701486588,invertedtrianglegreen.gif,"[220, 44, 88, 132, 264, 176]",4.0,stop,220,1.88542795181,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,3180.82506704,,,,,,,,,,,,3186.83093405,,,,,,,,,,,,,,,,,,,,,,,,,,u,2.96807789803,diamondmagenta.gif,"[195, 39, 117, 234, 78, 156]",2.0,stop,234,1.96885204315,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,3186.83203411,,,,,,,,,,,,3192.83705091,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.20288491249,triangleblue.gif,"[220, 132, 264, 44, 88, 176]",2.0,go,220,2.20257902145,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3197.56187296,,,,,,,,,,,,3203.58279896,,,,,,,,,,,,,,,,,,,,,,,,,,u,3.08447885513,linewhite.gif,"[136, 34, 68, 170, 204, 102]",0.5,go,170,2.08574008942,9,2.80326080322,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3203.58417702,,,,,,,,,,,,3209.58980799,,,,,,,,,,,,,,,,,,,,,,,,,,y,3.45217609406,circlegray.gif,"[147, 196, 294, 49, 245, 98]",1.0,go,294,2.45282387733,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3209.59084797,,,,,,,,,,,,3215.59657693,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.65327787399,crosscyan.gif,"[44, 220, 264, 176, 88, 132]",1.0,stop,132,1.65225601196,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3215.59763813,,,,,,,,,,,,3221.60351896,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.9850051403,hexagonyellow.gif,"[39, 156, 234, 117, 78, 195]",0.5,stop,234,1.98538589478,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,3221.60454798,,,,,,,,,,,,3227.60974002,,,,,,,,,,,,,,,,,,,,,,,,,,u,3.22016191483,hexagonyellow.gif,"[68, 34, 102, 204, 136, 170]",0.5,stop,204,2.22020888329,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,3227.61078811,,,,,,,,,,,,3233.63336897,,,,,,,,,,,,,,,,,,,,,,,,,,y,2.43375897408,triangleblue.gif,"[117, 195, 234, 156, 39, 78]",2.0,go,234,1.43492698669,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,3233.63440013,,,,,,,,,,,,3239.65685511,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.2513859272,triangleblue.gif,"[162, 270, 324, 108, 54, 216]",2.0,go,216,2.25229907036,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,3239.65788794,,,,,,,,,,,,3245.68014812,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.75219893456,circlegray.gif,"[147, 294, 49, 98, 196, 245]",1.0,go,245,2.75275802612,,,,,,,,,,,2015_Jul_02_1405,59.8236798453,LearningTask,1,76,
