xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,triangleorange.gif,stop,,,,,,,,0.483933925629,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.514168024063,0.000939846038818,0.483933925629,1,a,347.847881079,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,4,3,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,squaregray.gif,go,,,,,,,,0.417880058289,,,,,,,,,,,,,,,,,,,,,,,,0.83,0.513964891434,0.000890016555786,0.417880058289,1,q,350.851054907,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.601172924042,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.51423406601,0.000931978225708,0.601172924042,1,s,353.854618073,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,1,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.468086957932,,,,,,,,,,,,,,,,,,,,,,,,0,0.513819932938,0.000921010971069,0.468086957932,1,s,356.857835054,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,5,2,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,crossblue.gif,stop,,,,,,,,0.517832994461,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.51432299614,0.00089693069458,0.517832994461,1,w,359.861047029,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,5,3,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,diamondmagenta.gif,go,,,,,,,,0.417522907257,,,,,,,,,,,,,,,,,,,,,,,,3.78,0.514625072479,0.00101804733276,0.417522907257,1,s,362.864786863,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.517559051514,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.51442694664,0.00089693069458,0.517559051514,1,q,365.868048906,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,triangleorange.gif,stop,,,,,,,,0.534312963486,,,,,,,,,,,,,,,,,,,,,,,,1.13,0.513938188553,0.00102710723877,0.534312963486,1,q,368.871145964,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,6,2,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.534101009369,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.514132022858,0.000967025756836,0.534101009369,1,q,371.87481904,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,6,3,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,diamondmagenta.gif,go,,,,,,,,0.433791875839,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.514046907425,0.00100207328796,0.433791875839,1,s,374.877872944,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.467558145523,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.514383792877,0.000952959060669,0.467558145523,1,a,377.881280899,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,1,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,circlewhite.gif,stop,,,,,,,,0.484256982803,,,,,,,,,,,,,,,,,,,,,,,,2.02,0.51425909996,0.000903129577637,0.484256982803,1,s,380.884856939,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.434502124786,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.513857841492,0.000974893569946,0.434502124786,1,a,383.888038874,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,7,3,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,circlewhite.gif,stop,,,,,,,,0.351103782654,,,,,,,,,,,,,,,,,,,,,,,,0,0.514055013657,0.00108122825623,0.351103782654,1,s,386.891354084,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,8,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.501077890396,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514311075211,0.000907897949219,0.501077890396,1,w,389.89486289,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,8,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,triangleorange.gif,stop,,,,,,,,0.517642021179,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.514372110367,0.000910997390747,0.517642021179,1,q,392.898602009,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,2,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.584221124649,,,,,,,,,,,,,,,,,,,,,,,,0,0.513557910919,0.000931978225708,0.584221124649,1,a,395.901712894,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.768161058426,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.514225006104,0.000906944274902,0.768161058426,1,a,398.904942036,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,crossblue.gif,stop,,,,,,,,0.567557096481,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.514420032501,0.000906944274902,0.567557096481,1,q,401.908608913,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,circlewhite.gif,stop,,,,,,,,0.484311103821,,,,,,,,,,,,,,,,,,,,,,,,1.87,0.513949871063,0.000936985015869,0.484311103821,1,s,404.912088871,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,crossblue.gif,stop,,,,,,,,0.517740011215,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.513180971146,0.0013530254364,0.517740011215,1,q,407.915235043,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,triangleorange.gif,stop,,,,,,,,0.484317064285,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.514158010483,0.000961065292358,0.484317064285,1,q,410.918552876,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.434318065643,,,,,,,,,,,,,,,,,,,,,,,,2.01,0.514250040054,0.000911951065063,0.434318065643,1,q,413.921911001,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.517665147781,,,,,,,,,,,,,,,,,,,,,,,,0,0.514255046844,0.000985145568848,0.517665147781,1,q,416.925715923,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,triangleorange.gif,stop,,,,,,,,0.684412956238,,,,,,,,,,,,,,,,,,,,,,,,1.11,0.513958930969,0.00090503692627,0.684412956238,1,w,419.928662062,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,circlewhite.gif,stop,,,,,,,,0.501183986664,,,,,,,,,,,,,,,,,,,,,,,,0,0.514253854752,0.000913858413696,0.501183986664,1,w,422.931782961,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.417723894119,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.514467000961,0.00102019309998,0.417723894119,1,a,425.935390949,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.467689037323,,,,,,,,,,,,,,,,,,,,,,,,0,0.514137029648,0.000900983810425,0.467689037323,1,a,428.938674927,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.517776966095,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.514347076416,0.000915050506592,0.517776966095,1,w,431.942192078,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.550658941269,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.514404058456,0.000917911529541,0.550658941269,1,q,434.945667028,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,triangleorange.gif,stop,,,,,,,,0.534286975861,,,,,,,,,,,,,,,,,,,,,,,,0,0.514155864716,0.0013108253479,0.534286975861,1,s,437.94878602,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,triangleorange.gif,stop,,,,,,,,0.467443943024,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.514331817627,0.000923871994019,0.467443943024,1,a,440.952354908,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,crossblue.gif,stop,,,,,,,,0.467693090439,,,,,,,,,,,,,,,,,,,,,,,,0,0.513937950134,0.000944852828979,0.467693090439,1,s,443.955867052,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,squaregray.gif,go,,,,,,,,0.500768899918,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.514347076416,0.000895023345947,0.500768899918,1,w,446.959073067,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,diamondmagenta.gif,go,,,,,,,,0.517746210098,,,,,,,,,,,,,,,,,,,,,,,,4.07,0.514655828476,0.000985860824585,0.517746210098,1,a,449.962836981,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,crossblue.gif,stop,,,,,,,,0.484493970871,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.513839960098,0.000923871994019,0.484493970871,1,w,452.966063023,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,diamondmagenta.gif,go,,,,,,,,0.451246023178,,,,,,,,,,,,,,,,,,,,,,,,4.09,0.513967990875,0.00102114677429,0.451246023178,1,a,455.969110966,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,crossblue.gif,stop,,,,,,,,0.534629106522,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.514251947403,0.000961065292358,0.534629106522,1,q,458.972465038,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,squaregray.gif,go,,,,,,,,0.584321975708,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.514494895935,0.000903844833374,0.584321975708,1,q,461.975831985,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.433917999268,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514498949051,0.00118684768677,0.433917999268,1,s,464.97931385,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.483533143997,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514396905899,0.000905990600586,0.483533143997,1,q,467.982620001,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.501186847687,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.514235019684,0.000905990600586,0.501186847687,1,a,470.985929966,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,triangleorange.gif,stop,,,,,,,,0.418010950089,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.514113903046,0.000953912734985,0.418010950089,1,s,473.989387989,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.617832899094,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.514409780502,0.000897884368896,0.617832899094,1,a,476.993339062,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.56784081459,,,,,,,,,,,,,,,,,,,,,,,,0.51,0.51368522644,0.00098705291748,0.56784081459,1,q,479.996556044,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.484176874161,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.51366686821,0.000926971435547,0.484176874161,1,w,482.999749899,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,squaregray.gif,go,,,,,,,,0.467699050903,,,,,,,,,,,,,,,,,,,,,,,,0.81,0.514099121094,0.000900030136108,0.467699050903,1,s,486.003007889,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,squaregray.gif,go,,,,,,,,0.534641027451,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.514102220535,0.000904083251953,0.534641027451,1,q,489.006411076,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.417777061462,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.513889074326,0.000922918319702,0.417777061462,1,w,492.009732962,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.434329986572,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.514277935028,0.000902891159058,0.434329986572,1,w,495.012935877,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.500938892365,,,,,,,,,,,,,,,,,,,,,,,,0,0.51443696022,0.000971078872681,0.500938892365,1,q,498.016577959,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.651547908783,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.514183044434,0.000909090042114,0.651547908783,1,a,501.01967597,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.60126709938,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.514290094376,0.000940084457397,0.60126709938,1,a,504.02295804,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,diamondmagenta.gif,go,,,,,,,,0.551496982574,,,,,,,,,,,,,,,,,,,,,,,,3.78,0.514262914658,0.000949859619141,0.551496982574,1,a,507.026759863,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.467271089554,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.514741897583,0.00089693069458,0.467271089554,1,w,510.029875994,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,hexagongreen.gif,go,,,,,,,,0.501003026962,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514109134674,0.00096321105957,0.501003026962,1,a,513.033385038,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,linecyan.gif,stop,,,,,,,,0.451086044312,,,,,,,,,,,,,,,,,,,,,,,,0,0.513865947723,0.000921010971069,0.451086044312,1,s,516.036544085,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1140,59.9610295852,LearningTask,1,15,
