xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,feedbackResp.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367191076279,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514317989349,0.000905990600586,0.367191076279,1,w,440.277255058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.484853982925,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.57,0.514235019684,0.000945091247559,0.484853982925,1,q,443.280513048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.467285871506,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.514465093613,0.000984907150269,0.467285871506,1,q,446.28401494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350954771042,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.23,0.514308929443,0.000911951065063,0.350954771042,1,q,449.287576914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317988872528,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.04,0.513654947281,0.000947952270508,0.317988872528,1,w,452.290791035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367942094803,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.514398813248,0.000900983810425,0.367942094803,1,q,455.294211864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334185838699,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514269828796,0.000960826873779,0.334185838699,1,q,458.297507048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417283058167,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514037847519,0.000905990600586,0.367870092392,0,q,461.301120043,0.142894983292,0,0.51567196846,0.00096607208252,0.417283058167,1,a,464.304308891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334125995636,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513845920563,0.000931978225708,0.334125995636,1,w,467.308146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400549888611,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513951063156,0.000920057296753,0.400549888611,1,w,470.311001062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401502132416,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514568090439,0.00088906288147,0.401502132416,1,a,473.314270973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384121894836,None,0,0.5,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514228105545,0.000921010971069,0.384121894836,1,q,476.317759991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.401578187943,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.514267921448,0.000898122787476,0.401578187943,1,a,479.321155071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383975028992,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.514525175095,0.00136804580688,0.383975028992,1,a,482.324583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417813062668,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514364957809,0.000900030136108,0.417813062668,1,q,485.327836037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351250886917,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.83,0.514289140701,0.00105500221252,0.351250886917,1,s,488.33129406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351152896881,None,0,0.5,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.513909816742,0.000967979431152,0.351152896881,1,q,491.334542036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384853124619,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.24,0.514155864716,0.000887870788574,0.384853124619,1,a,494.338052988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417119979858,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.86,0.514661073685,0.000904083251953,0.417119979858,1,a,497.341431856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383766174316,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.514266014099,0.000936985015869,0.383766174316,1,s,500.344734907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350689172745,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.92,0.514707803726,0.000939846038818,0.350689172745,1,w,503.348093987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384152889252,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.76,0.514352798462,0.00090479850769,0.384152889252,1,w,506.351840973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.401082992554,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514043092728,0.000926971435547,0.333834171295,0,a,509.355782986,0.645111083984,4.25,0.514825820923,0.000990867614746,0.401082992554,1,q,512.358320951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400592088699,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.02,0.514504909515,0.000894784927368,0.400592088699,1,s,515.361710072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400942802429,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514158964157,0.00103712081909,0.384099006653,0,q,518.364946842,0.529432058334,3.79,0.515606880188,0.000971078872681,0.400942802429,1,a,521.368932009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333873987198,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.514085054398,0.000899076461792,0.333873987198,1,w,524.371780872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350494146347,None,0,0.5,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.56,0.514405012131,0.000903129577637,0.350494146347,1,a,527.375071049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351133108139,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.513990879059,0.00097393989563,0.351133108139,1,w,530.378473997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.300790071487,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514274120331,0.000904083251953,0.300790071487,1,s,533.381912947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384004831314,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514266014099,0.000916004180908,0.384525060654,0,w,536.385484934,,0,0.515069007874,0.0010449886322,0.384004831314,1,s,539.388550043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350378036499,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.514814853668,0.000900983810425,0.350378036499,1,s,542.392086983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384037017822,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.14,0.514341115952,0.000905990600586,0.384037017822,1,w,545.395730019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383848190308,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.514060020447,0.000914096832275,0.383848190308,1,s,548.398887873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367923974991,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514036893845,0.00120282173157,0.367923974991,1,a,551.402698994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434317111969,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.87,0.513355016708,0.00134706497192,0.434317111969,1,s,554.405838966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.434615850449,None,0,0.5,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.513731002808,0.000923156738281,0.434615850449,1,s,557.408912897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417546987534,None,0,2.0,invertedtrianglewhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.81,0.514511108398,0.000898122787476,0.417546987534,1,q,560.412333012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367479085922,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514245033264,0.000948905944824,0.38417506218,0,w,563.415812969,,1.09,0.515329837799,0.000979900360107,0.367479085922,1,s,566.418998957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367238044739,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.25,0.514199018478,0.00106811523438,0.367238044739,1,s,569.422510862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.383917093277,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.514150857925,0.000913858413696,0.383917093277,1,w,572.425719023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400728940964,None,0,0.5,crossgreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514450073242,0.000900030136108,0.400728940964,1,w,575.429051876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.450845956802,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.514233112335,0.000954151153564,0.450845956802,1,w,578.432422876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434154033661,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514412164688,0.000905990600586,0.434154033661,1,q,581.435865879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401224136353,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.22,0.514289855957,0.000907897949219,0.401224136353,1,w,584.439606905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.333736896515,None,0,4.0,diamondyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.03,0.514079093933,0.000926971435547,0.333736896515,1,q,587.442529917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,1,93,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.400814056396,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514574050903,0.00111198425293,0.400814056396,1,a,590.445920944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,2,94,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.483762979507,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.19,0.514405965805,0.000916004180908,0.483762979507,1,s,593.449670076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,3,95,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.400937080383,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.513999938965,0.000914096832275,0.400937080383,1,s,596.452745914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,24,0,96,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383901834488,None,0,4.0,hexagonmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.07,0.514189958572,0.000906944274902,0.383901834488,1,s,599.456156969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,24,1,97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.35037612915,None,0,2.0,triangleorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.22,0.514592885971,0.000943899154663,0.35037612915,1,w,602.45955801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,24,2,98,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350676059723,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514046192169,0.00108599662781,0.350676059723,1,a,605.462852001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,24,3,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.450690031052,None,0,1.0,linecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514633178711,0.000951051712036,0.450690031052,1,q,608.466019869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11.3482189178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
-200,a,-200,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.567862987518,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.50958609581,0.000888109207153,0.567862987518,1,a,623.250016928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
200,s,-200,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351109981537,None,0,1.0,squareblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.513593912125,0.000976085662842,0.351109981537,1,s,626.252820969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_0953,60.1413233,LearningTask,1,80,
