xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.401108980179,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.51437997818,0.000894069671631,0.401108980179,1,w,428.544072151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367784976959,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514139890671,0.000967025756836,0.367784976959,1,w,431.547491074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350749015808,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514358043671,0.000898838043213,0.350749015808,1,q,434.550853968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384815216064,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.513958930969,0.000904083251953,0.384815216064,1,q,437.554244041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.38459610939,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.92,0.513564825058,0.000944852828979,0.38459610939,1,a,440.557579041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.434057950974,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.06,0.514134168625,0.00097918510437,0.434057950974,1,q,443.560808182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384557008743,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.514232873917,0.000894069671631,0.384557008743,1,a,446.564521074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367473125458,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.99,0.513854980469,0.000897884368896,0.367473125458,1,w,449.567653179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334181070328,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.514335870743,0.000908851623535,0.334181070328,1,w,452.570850134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367009878159,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.514700174332,0.00126504898071,0.367009878159,1,q,455.574651957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300557136536,None,0,2.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.51392698288,0.000899076461792,0.300557136536,1,w,458.577687979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367285013199,None,0,0.5,squaremagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.514313936234,0.000897884368896,0.367285013199,1,s,461.58092308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367457151413,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.98,0.514433860779,0.000949859619141,0.367457151413,1,s,464.584555149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400988101959,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514070987701,0.000890016555786,0.400988101959,1,q,467.587752104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400909900665,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.51432299614,0.000974893569946,0.400909900665,1,q,470.591475964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350888967514,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.513669013977,0.00090503692627,0.350888967514,1,s,473.594577074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.450903892517,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514168977737,0.000895023345947,0.450903892517,1,q,476.597723007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417404174805,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.88,0.514095067978,0.000955104827881,0.417404174805,1,w,479.601037025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.417377948761,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.514628887177,0.000895977020264,0.417377948761,1,w,482.604277134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384387969971,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.97,0.514349937439,0.000900030136108,0.384387969971,1,w,485.607946157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334074020386,None,0,2.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.78,0.514315843582,0.000946998596191,0.334074020386,1,s,488.611274958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384714841843,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.514124155045,0.000900983810425,0.384714841843,1,w,491.614494085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317580938339,None,0,0.5,squaremagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.514277935028,0.000907897949219,0.317580938339,1,w,494.617872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.35079908371,None,0,2.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.514178991318,0.000907897949219,0.35079908371,1,q,497.62134099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.351248979568,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.83,0.514031887054,0.000898838043213,0.351248979568,1,a,500.62459898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367447137833,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.514335870743,0.000914812088013,0.367447137833,1,a,503.628508091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.3342461586,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.07,0.513254880905,0.000910997390747,0.3342461586,1,a,506.631462097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367521047592,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.97,0.514184951782,0.000900030136108,0.367521047592,1,a,509.634595156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.434175014496,None,0,2.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514550924301,0.00104999542236,0.434175014496,1,w,512.637951136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.36740899086,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.08,0.514400005341,0.000891923904419,0.36740899086,1,w,515.641232014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367474079132,None,0,2.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.95,0.514678955078,0.00112104415894,0.367474079132,1,w,518.64511013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.33412694931,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.14,0.513622999191,0.000900983810425,0.33412694931,1,s,521.648122072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.333877086639,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514286994934,0.000920057296753,0.333877086639,1,q,524.651654959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334122896194,None,0,0.5,squaremagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514078855515,0.00108289718628,0.334122896194,1,s,527.654843092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.40055513382,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.51448392868,0.000903844833374,0.40055513382,1,a,530.658467054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333963871002,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514058113098,0.000910043716431,0.333963871002,1,w,533.661971092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350543022156,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.513369083405,0.000921964645386,0.350543022156,1,a,536.664868116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.46760892868,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.514224052429,0.00088906288147,0.46760892868,1,a,539.66813612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.35084104538,None,0,1.0,invertedtrianglegreen.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.15,0.514476060867,0.000893115997314,0.35084104538,1,q,542.67211318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.383983135223,None,0,2.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513886928558,0.00089693069458,0.383983135223,1,a,545.675109148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.35088300705,None,0,0.5,squaremagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.514128923416,0.00088095664978,0.35088300705,1,w,548.678544998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350739955902,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.513992786407,0.000921964645386,0.350739955902,1,s,551.682231188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317424058914,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.51363992691,0.000916957855225,0.317424058914,1,w,554.684976101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384238958359,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514075040817,0.00108885765076,0.384238958359,1,a,557.688315153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317736148834,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514235019684,0.00096607208252,0.317736148834,1,w,560.692087173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317591190338,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.89,0.513833045959,0.00091814994812,0.317591190338,1,q,563.695345163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334228992462,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513984918594,0.00119996070862,0.334228992462,1,q,566.698548079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.41789317131,None,0,0.5,squaremagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.513970136642,0.000937223434448,0.41789317131,1,w,569.70173502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333979845047,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.21,0.514276027679,0.000900983810425,0.333979845047,1,s,572.705101967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367615938187,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.96,0.514104127884,0.000962018966675,0.367615938187,1,a,575.708400011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384613037109,None,0,2.0,lineyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.5144739151,0.000931024551392,0.384613037109,1,a,578.711596012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367392063141,None,0,4.0,diamondwhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.76,0.514428138733,0.000998973846436,0.367392063141,1,q,581.715492964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351171970367,None,0,4.0,trianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.513531923294,0.000897884368896,0.351171970367,1,s,584.718567133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.367829084396,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.514236927032,0.000900983810425,0.367829084396,1,w,587.721870184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417516946793,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.514315128326,0.00092601776123,0.417516946793,1,q,590.725445032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367484807968,None,0,0.5,squaremagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513789176941,0.000916957855225,0.367484807968,1,q,593.728790045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350382089615,None,0,0.5,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.514054059982,0.000892162322998,0.350382089615,1,w,596.731981039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_25_1004,59.9351535495,LearningTask,1,20,
