xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.62901592,stop,squaremagenta.gif,stop,2.0,None,0,,None,0,0.000921010971069,0.514395952225,0.814843893051,2092.63123298,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.63173699,stop,hexagoncyan.gif,stop,1.0,None,0,,None,0,0.00100016593933,0.515077114105,0.865557193756,2095.63504887,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.63550401,stop,trianglewhite.gif,stop,0.5,m,1,0.500720977783,None,0,0.000929832458496,0.514961957932,0.915160894394,2098.63872886,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2098.63918495,go,crossgreen.gif,go,1.0,z,1,0.56786608696,None,0,0.00092601776123,0.514866113663,,2101.64247298,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2101.64298987,stop,trianglewhite.gif,stop,0.5,None,0,,None,0,0.000926971435547,0.514251947403,0.864516973495,2104.64539599,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104.64586496,go,crossgreen.gif,go,1.0,z,1,0.550407886505,None,0,0.000897169113159,0.515298128128,,2107.64849186,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2107.64896202,go,circleyellow.gif,go,2.0,z,1,0.751060009003,None,0,0.000939846038818,0.51501584053,,2110.651721,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.65224004,stop,trianglewhite.gif,stop,0.5,None,0,,None,0,0.000946044921875,0.515024185181,0.916052103043,2113.65511298,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113.65557098,go,crossgreen.gif,go,1.0,z,1,0.634818077087,None,0,0.000939130783081,0.514826059341,,2116.65854907,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116.65900803,stop,trianglewhite.gif,stop,0.5,z,1,0.517900943756,None,0,0.000929117202759,0.515248060226,0.865885972977,2119.66214705,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.66261697,go,hexagoncyan.gif,stop,1.0,m,1,0.617532014847,None,0,0.00092887878418,0.514907836914,,2122.66539097,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.66584992,stop,hexagoncyan.gif,stop,1.0,None,0,,None,0,0.000997066497803,0.51503610611,0.965382099152,2125.66917086,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125.6696279,go,invertedtriangleblue.gif,go,0.5,z,1,0.684526920319,None,0,0.000941038131714,0.514539003372,,2128.67245793,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2128.6729219,stop,squaremagenta.gif,stop,2.0,None,0,,None,0,0.000922918319702,0.515070915222,0.815129995346,2131.67539692,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.47199988,go,invertedtriangleblue.gif,go,0.5,z,1,0.550889968872,None,0,0.00086498260498,0.50993013382,,2171.47098684,9,35.6722409725,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.47164893,go,trianglewhite.gif,stop,0.5,m,1,0.551901817322,None,0,0.000952005386353,0.513677835464,,2174.47345591,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.47391295,stop,diamondgray.gif,stop,4.0,m,1,0.501408100128,None,0,0.000926971435547,0.515244007111,1.01588392258,2177.47684789,,,,,,,,,,,,,,,,,,,0.5,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.47739387,go,crossgreen.gif,go,1.0,m,1,0.60146689415,None,0,0.000950813293457,0.514885902405,,2180.48051286,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.48122001,go,invertedtriangleblue.gif,go,0.5,m,1,0.600607156754,None,0,0.000957012176514,0.51479101181,,2183.48371005,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.48416495,stop,hexagoncyan.gif,stop,1.0,None,0,,None,0,0.000962018966675,0.515027999878,0.865233898163,2186.48686695,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.48732591,stop,diamondgray.gif,stop,4.0,m,1,0.61777806282,None,0,0.000955820083618,0.515444993973,0.965487957001,2189.49095988,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189.49147201,go,circleyellow.gif,go,2.0,z,1,0.802139043808,None,0,0.000933885574341,0.514245986938,,2192.49386096,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.49431801,stop,diamondgray.gif,stop,4.0,None,0,,None,0,0.000941038131714,0.514969825745,0.915397882462,2195.49738407,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.497962,stop,hexagoncyan.gif,stop,1.0,None,0,,None,0,0.000936031341553,0.514892101288,0.9149081707,2198.50050902,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198.50097084,stop,squaremagenta.gif,stop,2.0,None,0,,None,0,0.000937938690186,0.515085935593,0.965454101562,2201.50412607,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.50458002,stop,trianglewhite.gif,stop,0.5,None,0,,None,0,0.000933885574341,0.51488494873,1.01525783539,2204.50707889,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204.50756788,go,invertedtriangleblue.gif,go,0.5,m,1,0.567906856537,None,0,0.000930070877075,0.515184164047,,2207.51074004,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.51119494,stop,diamondgray.gif,stop,4.0,None,0,,None,0,0.000944137573242,0.51545715332,0.965547084808,2210.51385403,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.51431084,stop,hexagoncyan.gif,stop,1.0,None,0,,None,0,0.00104594230652,0.51516699791,1.01597094536,2213.51777196,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.51822186,go,invertedtriangleblue.gif,go,0.5,z,1,0.76810002327,None,0,0.000924110412598,0.514740943909,,2216.52077293,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.52123189,go,lineorange.gif,go,4.0,z,1,0.934142827988,None,0,0.00095009803772,0.515372037888,,2219.52404785,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.52450085,go,circleyellow.gif,go,2.0,z,1,0.617920875549,None,0,0.000978946685791,0.515071868896,,2222.52759695,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.52805591,stop,trianglewhite.gif,stop,0.5,None,0,,None,0,0.000930786132812,0.515293836594,1.06608581543,2225.5307219,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2225.53117394,go,diamondgray.gif,stop,4.0,z,1,0.76812005043,None,0,0.000955104827881,0.515160083771,,2228.53466892,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2228.53518486,go,invertedtriangleblue.gif,go,0.5,z,1,0.918177127838,None,0,0.000930786132812,0.514771938324,,2231.53782701,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231.53828192,stop,hexagoncyan.gif,stop,1.0,m,1,0.717333078384,None,0,0.00092601776123,0.515393018723,1.0654001236,2234.54101086,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2234.54166484,go,lineorange.gif,go,4.0,m,1,0.734505176544,None,0,0.00092887878418,0.51479101181,,2237.54471087,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,1,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2237.54522586,go,invertedtriangleblue.gif,go,0.5,z,1,0.567412137985,None,0,0.000945091247559,0.515089988708,,2240.5474329,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.54788995,stop,squaremagenta.gif,stop,2.0,z,1,0.700779914856,None,0,0.000916004180908,0.515806913376,1.11626005173,2243.55122805,,,,,,,,,,,,,,,,,,,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2243.55173802,go,invertedtriangleblue.gif,go,0.5,m,1,0.801551103592,None,0,0.000952005386353,0.515186786652,,2246.55475402,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246.55521488,stop,squaremagenta.gif,stop,2.0,None,0,,None,0,0.000921964645386,0.515082836151,1.01563000679,2249.55790496,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249.55835795,go,invertedtriangleblue.gif,go,0.5,z,1,0.834419965744,None,0,0.000955104827881,0.515259981155,,2252.56140685,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.56186295,go,circleyellow.gif,go,2.0,m,1,0.917979001999,None,0,0.00092601776123,0.515101909637,,2255.56535101,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2255.56582284,go,lineorange.gif,go,4.0,z,1,0.801578044891,None,0,0.000931978225708,0.514527797699,,2258.56806397,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.56852388,stop,trianglewhite.gif,stop,0.5,z,1,0.668385028839,None,0,0.00116086006165,0.514935970306,1.06551980972,2261.57129192,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261.57174706,go,invertedtriangleblue.gif,go,0.5,m,1,0.751126050949,None,0,0.000932931900024,0.515343904495,,2264.57447195,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264.57493305,go,lineorange.gif,go,4.0,m,1,0.768002986908,None,0,0.000946044921875,0.515404939651,,2267.57842493,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.57902098,stop,diamondgray.gif,stop,4.0,None,0,,None,0,0.000954151153564,0.514757156372,1.01490402222,2270.58154106,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2270.58199406,go,invertedtriangleblue.gif,go,0.5,None,0,,m,1,0.000931024551392,0.51532793045,,2273.58533907,,,,,,,,,,,,,,,,,,,-1,-1,0.0339279174805,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.58599997,go,hexagoncyan.gif,stop,1.0,m,1,0.884806871414,None,0,0.000933885574341,0.514639854431,,2276.58792186,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.4337399,go,hexagoncyan.gif,stop,1.0,m,1,0.417632818222,None,0,0.000858068466187,0.509862184525,,2315.43238306,9,34.5306689739,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.43290997,go,lineorange.gif,go,4.0,z,1,0.567667007446,None,0,0.00102591514587,0.514612913132,,2318.43554688,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.43606305,go,lineorange.gif,go,4.0,m,1,0.517793178558,None,0,0.000929117202759,0.514662027359,,2321.43895507,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.43946791,go,circleyellow.gif,go,2.0,m,1,0.466845035553,None,0,0.000945091247559,0.515247106552,,2324.441957,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.44241595,go,invertedtriangleblue.gif,go,0.5,z,1,0.601027011871,None,0,0.000927925109863,0.515415906906,,2327.44550085,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.44596791,go,circleyellow.gif,go,2.0,z,1,0.600785970688,None,0,0.000957012176514,0.515412092209,,2330.44888902,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.44934607,go,squaremagenta.gif,stop,2.0,m,1,0.500894069672,None,0,0.000922918319702,0.515269994736,,2333.45183992,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jul_07_1410,59.8777406285,LearningTask,1,82,
