xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,feedbackResp.rt,beginningSSD,key_resp_9.rt,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.41822505,stop,lineorange.gif,stop,4.0,None,0,,None,0,0.000952005386353,0.51477098465,1679.42122817,0.915275812149,,,,,,,,,,,,,,,,,,,,0.4,,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.42169499,go,hexagonmagenta.gif,go,4.0,m,1,0.717680931091,None,0,0.000949859619141,0.51479101181,1682.42432714,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.4250021,go,circlegreen.gif,go,2.0,m,1,0.551211118698,None,0,0.000982999801636,0.514410972595,1685.42734599,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.4278121,stop,invertedtrianglecyan.gif,stop,2.0,None,0,,None,0,0.000952005386353,0.515580892563,1688.43110514,0.815629005432,,,,,,,,,,,,,,,,,,,,0.3,,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1688.43157411,go,triangleblue.gif,stop,0.5,m,1,0.568135976791,None,0,0.000949144363403,0.51477098465,1691.43476105,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1691.43528819,go,lineorange.gif,stop,4.0,z,1,0.767957925797,None,0,0.000952959060669,0.514480829239,1694.437922,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,1,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.43839097,go,hexagonmagenta.gif,go,4.0,z,1,0.56823015213,None,0,0.000956058502197,0.514960050583,1697.44105506,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.44152212,go,diamondgray.gif,go,1.0,z,1,0.451031208038,None,0,0.000951766967773,0.515129804611,1700.44477415,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.44525409,stop,invertedtrianglecyan.gif,stop,2.0,m,1,0.467717885971,None,0,0.000943899154663,0.515053033829,1703.44792509,0.864909887314,,,,,,,,,,,,,,,,,,,,0.35,,0.3,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703.44839406,go,lineorange.gif,stop,4.0,m,1,0.784515142441,None,0,0.000983953475952,0.515082836151,1706.4515121,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.45198011,stop,squarewhite.gif,stop,1.0,None,0,,None,0,0.000946044921875,0.514878034592,1709.45472598,0.815114021301,,,,,,,,,,,,,,,,,,,,0.3,,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.45518899,stop,lineorange.gif,stop,4.0,None,0,,None,0,0.00097918510437,0.515137195587,1712.45813918,0.965330123901,,,,,,,,,,,,,,,,,,,,0.45,,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.4586041,go,hexagonmagenta.gif,go,4.0,z,1,0.601281166077,None,0,0.00108003616333,0.514789104462,1715.461097,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1715.46156311,go,diamondgray.gif,go,1.0,m,1,0.667929887772,None,0,0.000952005386353,0.515411138535,1718.46476102,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,1,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.46522617,stop,lineorange.gif,stop,4.0,z,1,0.634649038315,None,0,0.000945091247559,0.515018939972,1721.46841908,1.01539897919,,,,,,,,,,,,,,,,,,,,0.5,,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.46905303,stop,triangleblue.gif,stop,0.5,None,0,,None,0,0.000962972640991,0.514723062515,1724.47123909,0.96534204483,,,,,,,,,,,,,,,,,,,,0.45,,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.47170615,go,hexagonmagenta.gif,go,4.0,m,1,0.550715208054,None,0,0.000955104827881,0.515605926514,1727.47485518,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.74874902,stop,invertedtrianglecyan.gif,stop,2.0,None,0,,None,0,0.00114798545837,0.508325099945,1893.74554014,0.858671188354,9,162.002685785,,,,,,,,,,,,,,,,,,0.35,,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893.74603319,stop,triangleblue.gif,stop,0.5,m,1,0.568275928497,None,0,0.00131297111511,0.514595985413,1896.74856997,0.915136814117,,,,,,,,,,,,,,,,,,,,0.4,,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1896.74903417,go,hexagonmagenta.gif,go,4.0,m,1,0.634835958481,None,0,0.00133109092712,0.514901161194,1899.75162911,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.75218916,go,circlegreen.gif,go,2.0,m,1,0.567573070526,None,0,0.00139379501343,0.515250921249,1902.75523615,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.75570297,stop,squarewhite.gif,stop,1.0,z,1,0.46754693985,None,0,0.001305103302,0.515055179596,1905.75883317,1.01553797722,,,,,,,,,,,,,,,,,,,,0.5,,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.75929809,go,crossyellow.gif,go,0.5,z,1,0.734699010849,None,0,0.00182700157166,0.514986038208,1908.76259804,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.76312017,stop,lineorange.gif,stop,4.0,z,1,0.434340953827,None,0,0.00136113166809,0.514395952225,1911.76529002,0.964932918549,,,,,,,,,,,,,,,,,,,,0.45,,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.76575613,go,hexagonmagenta.gif,go,4.0,m,1,0.784915924072,None,0,0.000944852828979,0.515321969986,1914.76852608,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.76898909,go,crossyellow.gif,go,0.5,z,1,0.467509031296,None,0,0.000949144363403,0.515752077103,1917.77260709,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.77314019,stop,triangleblue.gif,stop,0.5,z,1,0.534838914871,None,0,0.000946998596191,0.514479160309,1920.77577901,0.914988040924,,,,,,,,,,,,,,,,,,,,0.4,,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.77624297,go,diamondgray.gif,go,1.0,z,1,0.851389169693,None,0,0.00135898590088,0.514807939529,1923.77876711,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.77923012,go,hexagonmagenta.gif,go,4.0,m,1,0.617560863495,None,0,0.000949144363403,0.51539516449,1926.78229809,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.78277516,go,hexagonmagenta.gif,go,4.0,z,1,0.584141016006,None,0,0.000907182693481,0.515202999115,1929.78548312,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.78594208,go,triangleblue.gif,stop,0.5,z,1,0.818737983704,None,0,0.000968933105469,0.515064954758,1932.7890501,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.78951001,stop,triangleblue.gif,stop,0.5,None,0,,None,0,0.000943899154663,0.515245914459,1935.79243708,0.865352869034,,,,,,,,,,,,,,,,,,,,0.35,,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.79289603,stop,lineorange.gif,stop,4.0,None,0,,None,0,0.000946998596191,0.515245914459,1938.79603314,0.915379047394,,,,,,,,,,,,,,,,,,,,0.4,,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.79655218,stop,invertedtrianglecyan.gif,stop,2.0,None,0,,None,0,0.00106477737427,0.514511823654,1941.79925299,0.864836931229,,,,,,,,,,,,,,,,,,,,0.35,,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.79971313,go,triangleblue.gif,stop,0.5,z,1,0.584626913071,None,0,0.00092601776123,0.514831066132,1944.80268312,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.80314398,stop,lineorange.gif,stop,4.0,None,0,,None,0,0.000940799713135,0.514892816544,1947.80628014,0.965761899948,,,,,,,,,,,,,,,,,,,,0.45,,0.5,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.80692506,go,crossyellow.gif,go,0.5,m,1,0.684297084808,None,0,0.00102281570435,0.513969898224,1950.80934501,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.80980802,go,diamondgray.gif,go,1.0,z,1,0.717897891998,None,0,0.00098705291748,0.515062093735,1953.81265497,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.81313896,stop,invertedtrianglecyan.gif,stop,2.0,None,0,,None,0,0.000953197479248,0.515146017075,1956.81619501,0.915462017059,,,,,,,,,,,,,,,,,,,,0.4,,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.81671119,stop,lineorange.gif,stop,4.0,z,1,0.467074155807,None,0,0.000958919525146,0.515173912048,1959.819453,0.96577000618,,,,,,,,,,,,,,,,,,,,0.45,,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959.81991315,go,hexagonmagenta.gif,go,4.0,m,1,0.66801404953,None,0,0.000954151153564,0.514877080917,1962.82288814,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.82335019,go,crossyellow.gif,go,0.5,m,1,0.567715167999,None,0,0.000949144363403,0.514976024628,1965.82622814,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.82675815,stop,squarewhite.gif,stop,1.0,m,1,0.601176977158,None,0,0.000955104827881,0.51517701149,1968.82998204,1.01555204391,,,,,,,,,,,,,,,,,,,,0.5,,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.8304441,go,crossyellow.gif,go,0.5,z,1,0.701068878174,None,0,0.000977039337158,0.514646053314,1971.83347797,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.83396101,stop,triangleblue.gif,stop,0.5,z,1,0.418359994888,None,0,0.000954151153564,0.514555931091,1974.83614612,0.915364027023,,,,,,,,,,,,,,,,,,,,0.4,,0.35,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.83661699,go,lineorange.gif,stop,4.0,m,1,0.717839002609,None,0,0.000949859619141,0.515357971191,1977.8396771,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.8401401,go,invertedtrianglecyan.gif,stop,2.0,z,1,0.350638866425,None,0,0.00107479095459,0.515157938004,1980.84302616,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.84349418,go,lineorange.gif,stop,4.0,m,1,0.617331981659,None,0,0.000952005386353,0.515522003174,1983.846452,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.84691715,go,hexagonmagenta.gif,go,4.0,z,1,0.617286205292,None,0,0.000952005386353,0.515194892883,1986.84970307,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986.85023403,stop,triangleblue.gif,stop,0.5,m,1,0.651333093643,None,0,0.00114607810974,0.514735937119,1989.85355806,0.965451955795,,,,,,,,,,,,,,,,,,,,0.45,,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.85401797,stop,invertedtrianglecyan.gif,stop,2.0,None,0,,None,0,0.00095009803772,0.514823198318,1992.85674715,0.915517091751,,,,,,,,,,,,,,,,,,,,0.4,,0.45,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.85720801,stop,lineorange.gif,stop,4.0,m,1,0.60079407692,None,0,0.000962972640991,0.515188932419,1995.86040711,0.965344905853,,,,,,,,,,,,,,,,,,,,0.45,,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.86092305,go,triangleblue.gif,stop,0.5,z,1,0.751103878021,None,0,0.00100994110107,0.514587879181,1998.86356306,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2044.45293403,stop,invertedtrianglecyan.gif,stop,2.0,None,0,,None,0,0.000885009765625,0.510418891907,2047.45208502,0.860821962357,9,44.2122740746,,,,,,,,,,,,,,,,,,0.35,,0.4,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047.45257711,go,invertedtrianglecyan.gif,stop,2.0,m,1,0.568325996399,None,0,0.00114893913269,0.514309883118,2050.45503211,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.45549417,go,crossyellow.gif,go,0.5,m,1,0.534878969193,None,0,0.000946998596191,0.514804124832,2053.45797014,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1402,59.94123498,LearningTask,1,65,
