xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,thirdComputedRewardOutput,thirdLearningStimOnset,thirdLearningFixOnset,thirdPresentationRT,thirdPresentationAcc,thirdPresentationResp,thirdEndTrialTimeStamp,feedbackResp.rt,fourthComputedRewardOutput,fourthLearningStimOnset,fourthLearningFixOnset,fourthPresentationRT,fourthPresentationAcc,fourthPresentationResp,fourthEndTrialTimeStamp,fifthComputedRewardOutput,fifthLearningStimOnset,fifthLearningFixOnset,fifthPresentationRT,fifthPresentationAcc,fifthPresentationResp,fifthEndTrialTimeStamp,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.76549911,go,invertedtriangleblue.gif,go,2.0,z,1,0.851557970047,None,0,0.000931978225708,0.514373064041,,1653.76789498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.76835608,go,crosswhite.gif,go,4.0,z,1,0.517773151398,None,0,0.000941038131714,0.515136003494,,1656.77111316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.77156615,go,trianglegray.gif,go,1.0,m,1,0.483912229538,None,0,0.000944852828979,0.515334844589,,1659.77487516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.77533102,go,trianglegray.gif,go,1.0,m,1,0.434105157852,None,0,0.000929117202759,0.514746904373,,1662.7781601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.77861905,go,diamondorange.gif,stop,2.0,z,1,0.450283050537,None,0,0.000940084457397,0.515192985535,,1665.78094006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.78139806,go,hexagonyellow.gif,stop,0.5,m,1,0.417693138123,None,0,0.000936985015869,0.515446901321,,1668.78442502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1668.78489804,go,circlecyan.gif,go,0.5,z,1,0.467657089233,None,0,0.000954151153564,0.515486955643,,1671.78824711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.78870416,go,circlecyan.gif,go,0.5,m,1,0.584125041962,None,0,0.000991106033325,0.515136003494,,1674.79149914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.79200697,go,squaremagenta.gif,stop,1.0,z,1,0.451040029526,None,0,0.000952005386353,0.514647006989,,1677.79480004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,1,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.7952621,go,linegreen.gif,stop,4.0,z,1,0.450459957123,None,0,0.000939130783081,0.515233039856,,1680.7978251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.7982862,go,trianglegray.gif,go,1.0,z,1,0.500746965408,None,0,0.00101900100708,0.515233039856,,1683.80104709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.80150509,go,trianglegray.gif,go,1.0,m,1,0.367511034012,None,0,0.000931024551392,0.515367031097,,1686.80489707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.80535507,go,diamondorange.gif,stop,2.0,m,1,0.567513942719,None,0,0.00100302696228,0.515207052231,,1689.80775213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689.80820918,stop,linegreen.gif,stop,4.0,z,1,0.517776966095,None,0,0.00101208686829,0.51554107666,0.915847063065,1692.81182504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.81227612,go,squaremagenta.gif,stop,1.0,z,1,0.551333189011,None,0,0.000931978225708,0.514728069305,,1695.814991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.81546402,go,circlecyan.gif,go,0.5,m,1,0.635205030441,None,0,0.000943899154663,0.514573097229,,1698.81867814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.81919217,stop,squaremagenta.gif,stop,1.0,None,0,,None,0,0.000931978225708,0.514345169067,0.814780950546,1701.82188106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701.82233119,stop,linegreen.gif,stop,4.0,None,0,,None,0,0.000922918319702,0.514708042145,0.865020036697,1704.8251102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.34635901,stop,hexagonyellow.gif,stop,0.5,z,1,0.433935880661,None,0,0.00100493431091,0.510221004486,0.860199928284,1752.34493208,9,42.9881639481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.34541917,stop,squaremagenta.gif,stop,1.0,None,0,,None,0,0.000914096832275,0.515053987503,0.915113210678,1755.34850311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.34895611,stop,diamondorange.gif,stop,2.0,None,0,,None,0,0.000925064086914,0.514590978622,0.964918851852,1758.35183406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.35234404,stop,linegreen.gif,stop,4.0,None,0,,None,0,0.000941038131714,0.514600038528,0.815122842789,1761.35454917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.35500908,go,trianglegray.gif,go,1.0,m,1,0.800976991653,None,0,0.000931024551392,0.515598058701,,1764.35803509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.35849214,go,invertedtriangleblue.gif,go,2.0,z,1,0.467273950577,None,0,0.000935077667236,0.515127897263,,1767.36166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.36213112,stop,hexagonyellow.gif,stop,0.5,z,1,0.367386817932,None,0,0.000998973846436,0.515025138855,0.865323066711,1770.36491704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.3,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.36546016,stop,squaremagenta.gif,stop,1.0,None,0,,None,0,0.00100994110107,0.514741897583,0.815095901489,1773.36862206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.35,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773.36907911,go,linegreen.gif,stop,4.0,m,1,0.618227958679,None,0,0.000930070877075,0.514612197876,,1776.37175798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.37221599,go,invertedtriangleblue.gif,go,2.0,z,1,0.651017189026,None,0,0.000959157943726,0.514971017838,,1779.37474418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.37519908,stop,linegreen.gif,stop,4.0,None,0,,None,0,0.00106716156006,0.51535320282,1.01586103439,1782.37831306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.37876606,go,trianglegray.gif,go,1.0,m,1,0.817677021027,None,0,0.000962972640991,0.515279769897,,1785.38150001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.38200712,stop,linegreen.gif,stop,4.0,m,1,0.634212017059,None,0,0.000947952270508,0.515079021454,1.06557703018,1788.38470817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.5,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.38516307,stop,linegreen.gif,stop,4.0,None,0,,None,0,0.00097393989563,0.515635967255,1.01616406441,1791.38832808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.55,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.38878703,go,trianglegray.gif,go,1.0,m,1,0.851361036301,None,0,0.000962018966675,0.514883995056,,1794.3919251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.39244008,go,trianglegray.gif,go,1.0,z,1,0.717705965042,None,0,0.000974178314209,0.514841079712,,1797.39522719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.39591503,stop,hexagonyellow.gif,stop,0.5,None,0,,None,0,0.00095009803772,0.514115095139,1.06459307671,1800.39847708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.39892912,stop,linegreen.gif,stop,4.0,None,0,,None,0,0.00092601776123,0.515248060226,0.865247964859,1803.40207219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.40252304,go,circlecyan.gif,go,0.5,z,1,0.88498711586,None,0,0.000922918319702,0.514545917511,,1806.40544319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,1,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.40595508,go,invertedtriangleblue.gif,go,2.0,z,1,0.734436988831,None,0,0.000977993011475,0.514831066132,,1809.4081521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.40860701,go,circlecyan.gif,go,0.5,z,1,0.751312971115,None,0,0.000926971435547,0.515563964844,,1812.41170406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812.41216803,go,trianglegray.gif,go,1.0,m,1,0.551096200943,None,0,0.000934839248657,0.514951944351,,1815.41523099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.41568899,stop,linegreen.gif,stop,4.0,None,0,,None,0,0.00104689598083,0.515220880508,0.915505886078,1818.41859007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.45,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818.41904116,go,invertedtriangleblue.gif,go,2.0,None,0,,None,0,0.000925064086914,0.514965057373,,1821.42218804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.422647,go,hexagonyellow.gif,stop,0.5,z,1,0.467257976532,None,0,0.000935077667236,0.514910936356,,1824.42517519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,1,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.42562819,go,invertedtriangleblue.gif,go,2.0,None,0,,m,1,0.000943899154663,0.514862060547,,1827.42870903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,0.0161509513855,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827.42918515,stop,diamondorange.gif,stop,2.0,z,1,0.500829935074,None,0,0.00111794471741,0.514946937561,0.965235948563,1830.43200517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.4,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.43246102,stop,squaremagenta.gif,stop,1.0,None,0,,None,0,0.000921964645386,0.51492190361,1.11551594734,1833.43548417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.65,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.43600106,go,circlecyan.gif,go,0.5,z,1,0.834589958191,None,0,0.000925064086914,0.514894962311,,1836.43830204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,m,0,200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.43875313,stop,hexagonyellow.gif,stop,0.5,m,1,0.684839963913,None,0,0.00129795074463,0.515279054642,1.16645598412,1839.44221902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.6,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.44267416,go,squaremagenta.gif,stop,1.0,None,0,,None,0,0.000917911529541,0.514832019806,,1842.44537997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,1,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.44588304,go,crosswhite.gif,go,4.0,z,1,0.88502907753,None,0,0.000929117202759,0.515038967133,,1845.44916916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
,,,z,0,-200,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.44986916,go,crosswhite.gif,go,4.0,z,1,0.617800951004,None,0,0.000946998596191,0.514589071274,,1848.45200109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,2015_Jun_24_1041,59.7414524923,LearningTask,1,20,
