xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,7,1,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.368115901947,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513967037201,0.00106000900269,0.368115901947,1,q,1005.19769621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,7,2,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.335045099258,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.1,0.514171123505,0.000974178314209,0.335045099258,1,q,1008.20149302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,7,3,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400631904602,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.514379024506,0.000874996185303,0.400631904602,1,w,1011.20466113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,0,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367563009262,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.25,0.514266014099,0.000879049301147,0.367563009262,1,s,1014.20865703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,8,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350109100342,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.513827085495,0.000882148742676,0.350109100342,1,q,1017.21160221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,8,2,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.333918094635,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.04,0.514331102371,0.000880002975464,0.333918094635,1,a,1020.21466303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,8,3,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317414999008,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514399051666,0.000890970230103,0.317414999008,1,w,1023.21826005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,9,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350642204285,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514186859131,0.000887870788574,0.350642204285,1,q,1026.22180414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317701101303,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514012813568,0.000916004180908,0.317701101303,1,w,1029.22488213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384243965149,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.514605045319,0.000875949859619,0.384243965149,1,w,1032.22833705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,9,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350985050201,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514157056808,0.0011420249939,0.350985050201,1,w,1035.231776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333935976028,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.514260053635,0.000943183898926,0.333935976028,1,w,1038.23557806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,10,1,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.316873073578,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514292955399,0.000876903533936,0.316873073578,1,w,1041.23818207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,10,2,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351196050644,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.514381170273,0.00087308883667,0.351196050644,1,q,1044.24168801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,10,3,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.43420791626,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.514176130295,0.000970125198364,0.43420791626,1,q,1047.24501419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,11,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.284209012985,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514303922653,0.000877857208252,0.284209012985,1,w,1050.2486012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.250958919525,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.514270067215,0.000901937484741,0.250958919525,1,a,1053.25258017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,11,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334688186646,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.513298034668,0.000884056091309,0.334688186646,1,w,1056.25524402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,11,3,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317639112473,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514797925949,0.000885963439941,0.333788156509,0,q,1059.25856614,1.1,0.515786170959,0.00101804733276,0.317639112473,1,a,1062.26278615,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,12,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.383893013,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51348400116,0.000890970230103,0.383893013,1,w,1065.26539421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383704900742,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.514733076096,0.000874996185303,0.383704900742,1,s,1068.26877618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,2,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350522994995,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.514721155167,0.000878095626831,0.350522994995,1,a,1071.27251005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,12,3,51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417306900024,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513813972473,0.000917911529541,0.417306900024,1,a,1074.27623701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,13,0,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.383497953415,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513882875443,0.00106287002563,0.383497953415,1,s,1077.27877402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,13,1,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334631919861,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.12,0.514569997787,0.000873804092407,0.334631919861,1,s,1080.28233409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,13,2,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350591182709,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.514482975006,0.000883102416992,0.350591182709,1,a,1083.28579712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417423963547,None,0,2.0,crosscyan.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.84,0.514081954956,0.000931978225708,0.417423963547,1,q,1086.28922319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,14,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.300254106522,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.51441192627,0.000874042510986,0.300254106522,1,w,1089.29253411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,14,1,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317445039749,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.514376163483,0.000872135162354,0.317445039749,1,a,1092.29558206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.38471198082,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.51430606842,0.00094199180603,0.38471198082,1,s,1095.29914808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334508895874,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.514186859131,0.000886917114258,0.334508895874,1,q,1098.30291915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.33416390419,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.11,0.513887166977,0.000892162322998,0.33416390419,1,s,1101.306216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,1,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334379911423,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.513872146606,0.000885009765625,0.334379911423,1,s,1104.30936813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,15,2,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384364128113,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514553070068,0.000868082046509,0.384364128113,1,w,1107.31274819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,15,3,63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384109973907,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514219045639,0.000885009765625,0.384109973907,1,a,1110.31685019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,16,0,64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350692987442,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.16,0.513559103012,0.000894069671631,0.350692987442,1,s,1113.31985021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,16,1,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334181070328,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513818979263,0.000874042510986,0.334181070328,1,s,1116.3230381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,16,2,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.3340280056,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.514460086823,0.000968217849731,0.3340280056,1,a,1119.32651615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,16,3,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.400811910629,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.24,0.514059066772,0.000890016555786,0.400811910629,1,q,1122.32938099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,17,0,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334427118301,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.51490187645,0.000916957855225,0.334427118301,1,a,1125.33268714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,17,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.383765935898,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.514945030212,0.000925064086914,0.383765935898,1,q,1128.33650804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367455005646,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514142036438,0.000874996185303,0.367455005646,1,s,1131.33964109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,17,3,71,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334248781204,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.09,0.514294862747,0.000936031341553,0.334248781204,1,a,1134.34323621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,18,0,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317703008652,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.513940095901,0.00088095664978,0.317703008652,1,q,1137.34649706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384626865387,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514053106308,0.00096607208252,0.384626865387,1,w,1140.34965515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350783109665,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.23,0.514120101929,0.000912189483643,0.350783109665,1,s,1143.35345912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,18,3,75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.36785197258,None,0,1.0,circleblue.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.514118909836,0.00088095664978,0.36785197258,1,s,1146.35687518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,19,0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384341001511,None,0,4.0,invertedtrianglegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.78,0.513890981674,0.000876903533936,0.384341001511,1,q,1149.36062717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,19,1,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384459018707,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.83,0.513617038727,0.000874996185303,0.384459018707,1,q,1152.36335516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,19,2,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317623138428,None,0,4.0,diamondmagenta.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.92,0.514467000961,0.000878095626831,0.317623138428,1,q,1155.36733103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367146015167,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513966083527,0.000881910324097,0.367146015167,1,a,1158.37049222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,20,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.45078086853,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.513989925385,0.000878810882568,0.45078086853,1,w,1161.3737061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,w,200,,,,,,,,,,,,,,,,,2,0,2,0,20,1,81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.384250164032,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.514489889145,0.00148391723633,0.384250164032,1,w,1164.37670612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
200,s,-200,,,,,,,,,,,,,,,,,2,0,2,0,20,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.351561069489,None,0,1.0,hexagonorange.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.514457941055,0.000880002975464,0.351561069489,1,s,1167.38011813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,20,3,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.317196130753,None,0,2.0,squareyellow.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.514400005341,0.000922918319702,0.317196130753,1,a,1170.38359404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,q,200,,,,,,,,,,,,,,,,,2,0,2,0,21,0,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367700815201,None,0,0.5,trianglewhite.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.514362812042,0.000967979431152,0.367700815201,1,q,1173.38734508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
-200,a,-200,,,,,,,,,,,,,,,,,2,0,2,0,21,1,85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367238044739,None,0,0.5,linegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.514139175415,0.000880002975464,0.367238044739,1,a,1176.39028621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_08_1245,59.9538300345,LearningTask,1,52,
