xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,resp.rt,feedbackResp.keys,feedbackResp.corr,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,EndTrialTimeStamp,stopSignalOnset,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,auctionResponse.rt,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334347009659,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.94,0.513715028763,0.000910997390747,0.334347009659,1,w,318.281132936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.400862216949,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.51435303688,0.000904083251953,0.400862216949,1,w,321.284701824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384666919708,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.51345205307,0.000909090042114,0.384666919708,1,a,324.287897825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350799798965,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.08,0.514019012451,0.000901222229004,0.350799798965,1,a,327.291099787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333975076675,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.94,0.514399051666,0.00100708007812,0.333975076675,1,w,330.294424772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367453098297,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51398396492,0.00115418434143,0.367453098297,1,q,333.297892809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367577791214,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514318943024,0.000891923904419,0.367577791214,1,a,336.301117897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.366967916489,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.06,0.514648199081,0.00115919113159,0.366967916489,1,s,339.304775953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.367765188217,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.77,0.514037847519,0.000914812088013,0.367765188217,1,a,342.308042765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350517988205,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,3.81,0.514271020889,0.000907897949219,0.350517988205,1,s,345.311098814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334110975266,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514331102371,0.000964164733887,0.334110975266,1,s,348.314713955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317321062088,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.514199972153,0.000902891159058,0.317321062088,1,w,351.318030834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350939035416,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.513857841492,0.000984907150269,0.350939035416,1,a,354.321115971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.333378076553,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.514519929886,0.000902891159058,0.333378076553,1,s,357.324658871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367458105087,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.514351844788,0.000899791717529,0.367458105087,1,s,360.327967882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334333896637,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514194011688,0.000962972640991,0.334333896637,1,s,363.331702948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.350815057755,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.513862848282,0.000929832458496,0.350815057755,1,a,366.334844828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334175825119,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.96,0.514318943024,0.000908136367798,0.334175825119,1,w,369.338190794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.317622184753,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.17,0.513844013214,0.000949144363403,0.317622184753,1,q,372.341672897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334001064301,None,0,1.0,squarecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.514113903046,0.00090479850769,0.334001064301,1,q,375.344939947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.550937891006,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514224052429,0.000982999801636,0.550937891006,1,a,378.348205805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351197957993,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.77,0.514161109924,0.000904083251953,0.351197957993,1,w,381.351440907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.334037065506,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.75,0.514412164688,0.000957012176514,0.334037065506,1,a,384.354988813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.351128101349,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.513664960861,0.000975847244263,0.351128101349,1,q,387.358410835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.284075021744,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.514045953751,0.00109887123108,0.284075021744,1,q,390.361643791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350538015366,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51442694664,0.00092887878418,0.350538015366,1,q,393.364834785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.283895015717,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.51448392868,0.00099515914917,0.283895015717,1,q,396.368336916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.284417152405,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.02,0.514117956161,0.000902891159058,0.284417152405,1,q,399.371650934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317695140839,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514273881912,0.000938892364502,0.317695140839,1,w,402.376027822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.283751010895,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513309955597,0.000895977020264,0.283751010895,1,q,405.378832817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.434199094772,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.513556957245,0.00109314918518,0.434199094772,1,a,408.381722927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.334143161774,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514266014099,0.000962018966675,0.334143161774,1,s,411.385629892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367434978485,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.513677835464,0.000927925109863,0.367434978485,1,s,414.388489962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.334837913513,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.514302968979,0.000940799713135,0.351516962051,0,q,417.391958952,1.22,0.514981031418,0.000988006591797,0.334837913513,1,w,420.39546299,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.38480091095,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.83,0.513952970505,0.000921964645386,0.38480091095,1,s,423.398499966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.334167003632,None,0,1.0,squarecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.514342069626,0.000904083251953,0.334167003632,1,q,426.401659966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.284546852112,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.17,0.514555215836,0.000917196273804,0.284546852112,1,w,429.405168772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333899974823,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.08,0.514482021332,0.00089693069458,0.333899974823,1,w,432.408712864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.384750843048,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.513803958893,0.000952959060669,0.384750843048,1,s,435.411930799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.367323160172,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.2,0.514409065247,0.000911951065063,0.367323160172,1,s,438.415288925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350742101669,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.06,0.514406919479,0.000910997390747,0.350742101669,1,w,441.418653965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.417855024338,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.21,0.514094829559,0.000933885574341,0.417855024338,1,a,444.422187805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333895921707,None,0,1.0,squarecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.97,0.514532089233,0.000897169113159,0.333895921707,1,w,447.426045895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.417781114578,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0,0.513465881348,0.00095796585083,0.417781114578,1,q,450.429242849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.333984851837,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.19,0.513496875763,0.000964879989624,0.333984851837,1,w,453.432390928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350963830948,None,0,1.0,squarecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.514034986496,0.000892877578735,0.350963830948,1,q,456.435377836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.350891113281,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.59,0.51429605484,0.000965118408203,0.350891113281,1,s,459.43948698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.3505859375,None,0,2.0,invertedtriangleorange.gif,go,,,,,,,,,,,,,,,,,,,,,,,,2.11,0.513662099838,0.00092601776123,0.3505859375,1,q,462.442194939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.350878000259,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,3.98,0.514055967331,0.000913858413696,0.350878000259,1,q,465.445658922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.350326061249,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.63,0.514494895935,0.000898838043213,0.350326061249,1,w,468.449004889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367774963379,None,0,1.0,hexagonmagenta.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.514011859894,0.000903844833374,0.367774963379,1,q,471.452041864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.384058952332,None,0,1.0,squarecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0,0.514513015747,0.000931024551392,0.384058952332,1,a,474.455552816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,22,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.317653894424,None,0,1.0,squarecyan.gif,go,,,,,,,,,,,,,,,,,,,,,,,,1.21,0.514189004898,0.000897884368896,0.317653894424,1,w,477.459000826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,22,1,89,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401514053345,None,0,4.0,crosswhite.gif,go,,,,,,,,,,,,,,,,,,,,,,,,4.05,0.514091968536,0.000909090042114,0.401514053345,1,s,480.462277889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,2,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.367058992386,None,0,0.5,circlegray.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.514621973038,0.00119996070862,0.367058992386,1,q,483.466017962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,22,3,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,0.384115934372,None,0,0.5,trianglegreen.gif,go,,,,,,,,,,,,,,,,,,,,,,,,0.68,0.513991117477,0.000916004180908,0.384115934372,1,q,486.468965769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,23,0,92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,0.401134967804,None,0,2.0,lineyellow.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,1.92,0.514368057251,0.00090503692627,0.401134967804,1,s,489.472386837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,23,1,93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,0.351068019867,None,0,4.0,diamondblue.gif,stop,,,,,,,,,,,,,,,,,,,,,,,,4.09,0.513721942902,0.00102782249451,0.351068019867,1,w,492.47594595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jul_06_1256,59.9004017349,LearningTask,1,79,
