xPos,corrAns,yPos,corrGoResp,yPosGoStim,xPosGoStim,pracTrials.thisRepN,pracTrials.thisTrialN,pracTrials.thisN,pracTrials.thisIndex,ReDoLoopPrac.thisRepN,ReDoLoopPrac.thisTrialN,ReDoLoopPrac.thisN,ReDoLoopPrac.thisIndex,ReDoLoopPrac.thisTrial,pracStopTrials.thisRepN,pracStopTrials.thisTrialN,pracStopTrials.thisN,pracStopTrials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ReDoLoopMain.thisRepN,ReDoLoopMain.thisTrialN,ReDoLoopMain.thisN,ReDoLoopMain.thisIndex,ReDoLoopMain.thisTrial,StopBlocks.thisRepN,StopBlocks.thisTrialN,StopBlocks.thisN,StopBlocks.thisIndex,StopTrials.thisRepN,StopTrials.thisTrialN,StopTrials.thisN,StopTrials.thisIndex,auctionBlocks.thisRepN,auctionBlocks.thisTrialN,auctionBlocks.thisN,auctionBlocks.thisIndex,auctionTrials.thisRepN,auctionTrials.thisTrialN,auctionTrials.thisN,auctionTrials.thisIndex,learningTrialList,learningPracTrialList,stopTrialList,stopPracTrialList,auctionTrialList,ok1.keys,ok1.rt,resp.keys,resp.corr,feedbackResp.keys,feedbackResp.corr,feedbackResp.rt,currentReward,currentStimulus,currentStimType,firstPracComputedRewardOutput,firstPracLearningStimOnset,firstPracLearningFixOnset,firstPracPresentationRT,firstPracPresentationAcc,firstPracPresentationResp,firstPracEndTrialTimeStamp,resp.rt,secondPracComputedRewardOutput,secondPracLearningStimOnset,secondPracLearningFixOnset,secondPracPresentationRT,secondPracPresentationAcc,secondPracPresentationResp,secondPracEndTrialTimeStamp,StartTrialTimeStamp,trialType,goStim,stimType,stopStimValue,goResp.keys,goResp.corr,goResp.rt,key_resp_9.keys,key_resp_9.corr,fixStopOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,key_resp_3.keys,key_resp_3.rt,firstComputedRewardOutput,firstLearningStimOnset,firstLearningFixOnset,firstPresentationRT,firstPresentationAcc,firstPresentationResp,firstEndTrialTimeStamp,secondComputedRewardOutput,secondLearningStimOnset,secondLearningFixOnset,secondPresentationRT,secondPresentationAcc,secondPresentationResp,secondEndTrialTimeStamp,key_resp_7.keys,key_resp_7.rt,beginningSSD,EndingSSD,key_resp_9.rt,key_resp_4.keys,key_resp_4.rt,auctionResponse.keys,auctionResponse.rt,auctionStimDuration,auctionStim,auctionAmounts,auctionStimValue,auctionCondition,chosenAuctionAmount,key_resp_5.keys,key_resp_5.rt,shuffledRewardList,chosenReward1,chosenReward2,chosenReward3,chosenReward4,chosenReward5,key_resp_6.keys,key_resp_6.rt,date,frameRate,expName,session,participant,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,8,1,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.368188142776,,,,,,,,,,,,,,,,,,,,,,,,1.89,0.514287948608,0.000911951065063,0.368188142776,1,q,471.42599988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,2,34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.38422203064,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.514480829239,0.00090479850769,0.38422203064,1,s,474.429426908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.417488098145,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.514436006546,0.00104999542236,0.417488098145,1,a,477.432954073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,0,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.35121011734,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.514188051224,0.000926971435547,0.35121011734,1,q,480.436115026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,9,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.384421825409,,,,,,,,,,,,,,,,,,,,,,,,0.71,0.514261007309,0.000892877578735,0.384421825409,1,q,483.43948102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.317857980728,,,,,,,,,,,,,,,,,,,,,,,,2.13,0.513962984085,0.00107288360596,0.317857980728,1,w,486.443094969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,9,3,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.351310014725,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.513835906982,0.000904083251953,0.351310014725,1,w,489.44629693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,10,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.350884914398,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.514445066452,0.000898122787476,0.350884914398,1,w,492.449719906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.41747379303,,,,,,,,,,,,,,,,,,,,,,,,0.47,0.514070034027,0.000911951065063,0.41747379303,1,s,495.453382015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,10,2,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.317662000656,,,,,,,,,,,,,,,,,,,,,,,,0,0.51397395134,0.000897884368896,0.317662000656,1,q,498.456363916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,10,3,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.400594949722,,,,,,,,,,,,,,,,,,,,,,,,4.02,0.514439105988,0.000893115997314,0.400594949722,1,s,501.460186005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,0,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.450778007507,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.513509988785,0.00089693069458,0.450778007507,1,a,504.46333003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.417266845703,,,,,,,,,,,,,,,,,,,,,,,,0,0.514436006546,0.000911951065063,0.417266845703,1,a,507.466537952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,11,2,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.30076789856,,,,,,,,,,,,,,,,,,,,,,,,4.07,0.514405012131,0.000901937484741,0.30076789856,1,w,510.470220089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,11,3,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.334085941315,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.514019966125,0.000887870788574,0.334085941315,1,q,513.473423958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,0,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.384095191956,,,,,,,,,,,,,,,,,,,,,,,,0.61,0.51441192627,0.00102496147156,0.384095191956,1,s,516.476910114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,12,1,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.350681781769,,,,,,,,,,,,,,,,,,,,,,,,0,0.514199018478,0.000980138778687,0.350681781769,1,w,519.480531931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,12,2,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.401036024094,,,,,,,,,,,,,,,,,,,,,,,,0,0.513601064682,0.000886917114258,0.401036024094,1,q,522.483525991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,12,3,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.40137720108,,,,,,,,,,,,,,,,,,,,,,,,0,0.513695955276,0.000962972640991,0.40137720108,1,s,525.486799002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,13,0,52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.350624799728,,,,,,,,,,,,,,,,,,,,,,,,0,0.514344930649,0.000949859619141,0.350624799728,1,w,528.490242004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,13,1,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.333941221237,,,,,,,,,,,,,,,,,,,,,,,,4.16,0.514636039734,0.000894069671631,0.333941221237,1,q,531.49358201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,2,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.417233943939,,,,,,,,,,,,,,,,,,,,,,,,3.93,0.514521837234,0.00092887878418,0.417233943939,1,a,534.49693799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,13,3,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.400515079498,,,,,,,,,,,,,,,,,,,,,,,,2.03,0.514461040497,0.000936985015869,0.400515079498,1,a,537.500188112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,0,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.417587041855,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.514471054077,0.000908851623535,0.417587041855,1,s,540.503799915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,14,1,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.350591182709,,,,,,,,,,,,,,,,,,,,,,,,3.99,0.513869047165,0.000931024551392,0.350591182709,1,w,543.507111073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,2,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.384254932404,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.514337062836,0.00088906288147,0.384254932404,1,s,546.510514021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,14,3,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.334139823914,,,,,,,,,,,,,,,,,,,,,,,,0,0.514248132706,0.000906944274902,0.334139823914,1,a,549.514214993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,0,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.417386054993,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.514042854309,0.000890970230103,0.417386054993,1,s,552.517402887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,1,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.450884103775,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.514231920242,0.000900030136108,0.450884103775,1,a,555.520503044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,15,2,62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.384166955948,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.514414072037,0.000901937484741,0.384166955948,1,a,558.523869038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,15,3,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.484188079834,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.514583826065,0.000881910324097,0.484188079834,1,w,561.527425051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,0,64,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.384070158005,,,,,,,,,,,,,,,,,,,,,,,,0,0.514410972595,0.000963926315308,0.384070158005,1,a,564.53095603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,16,1,65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.434312105179,,,,,,,,,,,,,,,,,,,,,,,,2.06,0.514108896255,0.00092601776123,0.434312105179,1,w,567.534159899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,2,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.367475986481,,,,,,,,,,,,,,,,,,,,,,,,3.92,0.514410018921,0.000894069671631,0.367475986481,1,a,570.537419081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,16,3,67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.36739897728,,,,,,,,,,,,,,,,,,,,,,,,4.25,0.514137029648,0.00103402137756,0.36739897728,1,a,573.540729046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,17,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.451336145401,,,,,,,,,,,,,,,,,,,,,,,,0.38,0.514273881912,0.00119781494141,0.451336145401,1,w,576.544157982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,17,1,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.384172201157,,,,,,,,,,,,,,,,,,,,,,,,1.76,0.514511823654,0.000885009765625,0.384172201157,1,q,579.547738075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,2.0,crossgreen.gif,stop,,,,,,,,0.400635957718,,,,,,,,,,,,,,,,,,,,,,,,2.16,0.514089107513,0.00093412399292,0.400635957718,1,s,582.550982952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,17,3,71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.400917053223,,,,,,,,,,,,,,,,,,,,,,,,0.43,0.51429605484,0.000886917114258,0.400917053223,1,s,585.554339886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,18,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.334226131439,,,,,,,,,,,,,,,,,,,,,,,,0.92,0.5143699646,0.000985860824585,0.334226131439,1,w,588.557826996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,1,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,0.5,circlemagenta.gif,go,,,,,,,,0.401165962219,,,,,,,,,,,,,,,,,,,,,,,,0,0.513757944107,0.000916004180908,0.401165962219,1,s,591.561371088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,18,2,74,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.367884874344,,,,,,,,,,,,,,,,,,,,,,,,0,0.51414513588,0.000888109207153,0.367884874344,1,a,594.564483881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,18,3,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,2.0,invertedtriangleyellow.gif,go,,,,,,,,0.400747060776,,,,,,,,,,,,,,,,,,,,,,,,1.85,0.514523029327,0.000899076461792,0.400747060776,1,q,597.568084955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,0,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.417856931686,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.514039039612,0.000938892364502,0.417856931686,1,q,600.571326971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,19,1,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.367480039597,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.514290094376,0.000898122787476,0.367480039597,1,q,603.574476004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,19,2,78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.384490966797,,,,,,,,,,,,,,,,,,,,,,,,0.86,0.514385938644,0.000938892364502,0.384490966797,1,w,606.578416109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,19,3,79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.418034076691,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.513967037201,0.000899076461792,0.418034076691,1,a,609.581433058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,20,0,80,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,4.0,hexagoncyan.gif,stop,,,,,,,,0.350790023804,,,,,,,,,,,,,,,,,,,,,,,,3.79,0.514157056808,0.000959157943726,0.350790023804,1,a,612.584783077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,1,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,0.5,squarewhite.gif,stop,,,,,,,,0.351111888885,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.514317035675,0.000937938690186,0.351111888885,1,q,615.588046074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,q,200,,,,,,,,,,,,,,,,,0,0,0,0,20,2,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.384299039841,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.514441013336,0.000893115997314,0.384299039841,1,q,618.591342926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,20,3,83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.334622859955,,,,,,,,,,,,,,,,,,,,,,,,1.05,0.514127016068,0.000946044921875,0.334622859955,1,w,621.594851971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
-200,a,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,0,84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.350519180298,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.51472401619,0.000898122787476,0.350519180298,1,a,624.59819293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,1,85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,lineorange.gif,stop,,,,,,,,0.351519823074,,,,,,,,,,,,,,,,,,,,,,,,1.03,0.514417886734,0.00089693069458,0.351519823074,1,w,627.601630926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,s,-200,,,,,,,,,,,,,,,,,0,0,0,0,21,2,86,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,1,None,0,,4.0,diamondgray.gif,go,,,,,,,,0.434017181396,,,,,,,,,,,,,,,,,,,,,,,,0,0.513985872269,0.000929832458496,0.41737818718,0,a,630.605058908,4.09,0.515603065491,0.00100612640381,0.434017181396,1,s,633.608604908,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
200,w,200,,,,,,,,,,,,,,,,,0,0,0,0,21,3,87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,1,None,0,,1.0,triangleblue.gif,go,,,,,,,,0.367461919785,,,,,,,,,,,,,,,,,,,,,,,,0.77,0.51404094696,0.000900983810425,0.367461919785,1,w,636.61205411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015_Jun_23_1302,59.9858126816,LearningTask,1,61,
